,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,speed
112760,1.528914766221232e+18,0,0,1,0,-1.0
112770,1.5289147664228037e+18,0,0,1,0,-1.0
112780,1.5289147666243756e+18,0,0,1,0,-1.0
112790,1.5289147668259474e+18,0,0,1,0,-1.0
112800,1.5289147670275192e+18,0,0,1,0,-1.0
112810,1.528914767229091e+18,0,0,1,0,-1.0
112820,1.528914767430663e+18,0,0,1,0,-1.0
112830,1.5289147676322348e+18,0,0,1,0,-1.0
112840,1.5289147678338066e+18,0,0,1,0,-1.0
112850,1.5289147680353784e+18,0,0,1,0,-1.0
112860,1.5289147682369505e+18,0,0,1,0,-1.0
112870,1.528914768438522e+18,0,0,1,0,-1.0
112880,1.528914768640094e+18,0,0,1,0,-1.0
112890,1.5289147688416658e+18,0,0,1,0,-1.0
112900,1.5289147690432376e+18,0,0,1,0,-1.0
112910,1.5289147692448097e+18,0,0,1,0,-1.0
112920,1.5289147694463813e+18,0,0,1,0,-1.0
112930,1.5289147696479532e+18,0,0,1,0,-1.0
112940,1.528914769849525e+18,0,0,1,0,-1.0
112950,1.5289147700510968e+18,0,0,1,0,-1.0
112960,1.528914770252669e+18,0,0,1,0,-1.0
112970,1.5289147704542405e+18,0,0,1,0,-1.0
112980,1.5289147706558124e+18,0,0,1,0,-1.0
112990,1.5289147708573842e+18,0,0,1,0,-1.0
113000,1.528914771058956e+18,0,0,1,0,-1.0
113010,1.528914771260528e+18,0,0,1,0,-1.0
113020,1.5289147714620997e+18,0,0,1,0,-1.0
113030,1.5289147716636716e+18,0,0,1,0,-1.0
113040,1.5289147718652434e+18,0,0,1,0,-1.0
113050,1.5289147720668152e+18,0,0,1,0,-1.0
113060,1.528914772268387e+18,0,0,1,0,-1.0
113070,1.528914772469959e+18,0,0,1,0,-1.0
113080,1.5289147726715308e+18,0,0,1,0,-1.0
113090,1.5289147728731026e+18,0,0,1,0,-1.0
113100,1.5289147730746744e+18,0,0,1,0,-1.0
113110,1.5289147732762465e+18,0,0,1,0,-1.0
113120,1.528914773477818e+18,0,0,1,0,-1.0
113130,1.52891477367939e+18,0,0,1,0,-1.0
113140,1.5289147738809618e+18,0,0,1,0,-1.0
113150,1.5289147740825336e+18,0,0,1,0,-1.0
113160,1.5289147742841057e+18,0,0,1,0,-1.0
113170,1.5289147744856773e+18,0,0,1,0,-1.0
113180,1.5289147746872492e+18,0,0,1,0,-1.0
113190,1.528914774888821e+18,0,0,1,0,-1.0
113200,1.5289147750903928e+18,0,0,1,0,-1.0
113210,1.528914775291965e+18,0,0,1,0,-1.0
113220,1.5289147754935365e+18,0,0,1,0,-1.0
113230,1.5289147756951084e+18,0,0,1,0,-1.0
113240,1.5289147758966802e+18,0,0,1,0,-1.0
113250,1.528914776098252e+18,0,0,1,0,-1.0
113260,1.528914776299824e+18,0,0,1,0,-1.0
113270,1.5289147765013957e+18,0,0,1,0,-1.0
113280,1.5289147767029676e+18,0,0,1,0,-1.0
113290,1.5289147769045394e+18,0,0,1,0,-1.0
113300,1.5289147771061112e+18,0,0,1,0,-1.0
113310,1.528914777307683e+18,0,0,1,0,-1.0
113320,1.528914777509255e+18,0,0,1,0,-1.0
113330,1.5289147777108268e+18,0,0,1,0,-1.0
113340,1.5289147779123986e+18,0,0,1,0,-1.0
113350,1.5289147781139704e+18,0,0,1,0,-1.0
113360,1.5289147783155425e+18,0,0,1,0,-1.0
113370,1.528914778517114e+18,0,0,1,0,-1.0
113380,1.528914778718686e+18,0,0,1,0,-1.0
113390,1.5289147789202578e+18,0,0,1,0,-1.0
113400,1.5289147791218296e+18,0,0,1,0,-1.0
113410,1.5289147793234017e+18,0,0,1,0,-1.0
113420,1.5289147795249733e+18,0,0,1,0,-1.0
113430,1.5289147797265452e+18,0,0,1,0,-1.0
113440,1.528914779928117e+18,0,0,1,0,-1.0
113450,1.5289147801296888e+18,0,0,1,0,-1.0
113460,1.528914780331261e+18,0,0,1,0,-1.0
113470,1.5289147805328325e+18,0,0,1,0,-1.0
113480,1.5289147807344044e+18,0,0,1,0,-1.0
113490,1.5289147809359762e+18,0,0,1,0,-1.0
113500,1.528914781137548e+18,0,0,1,0,-1.0
113510,1.52891478133912e+18,0,0,1,0,-1.0
113520,1.5289147815406917e+18,0,0,1,0,-1.0
113530,1.5289147817422636e+18,0,0,1,0,-1.0
113540,1.5289147819438354e+18,0,0,1,0,-1.0
113550,1.5289147821454072e+18,0,0,1,0,-1.0
113560,1.528914782346979e+18,0,0,1,0,-1.0
113570,1.528914782548551e+18,0,0,1,0,-1.0
113580,1.5289147827501228e+18,0,0,1,0,-1.0
113590,1.5289147829516946e+18,0,0,1,0,-1.0
113600,1.5289147831532664e+18,0,0,1,0,-1.0
113610,1.5289147833548385e+18,0,0,1,0,-1.0
113620,1.52891478355641e+18,0,0,1,0,-1.0
113630,1.528914783757982e+18,0,0,1,0,-1.0
113640,1.5289147839595538e+18,0,0,1,0,-1.0
113650,1.5289147841611256e+18,0,0,1,0,-1.0
113660,1.5289147843626977e+18,0,0,1,0,-1.0
113670,1.5289147845642693e+18,0,0,1,0,-1.0
113680,1.5289147847658412e+18,0,0,1,0,-1.0
113690,1.528914784967413e+18,0,0,1,0,-1.0
113700,1.5289147851689848e+18,0,0,1,0,-1.0
113710,1.528914785370557e+18,0,0,1,0,-1.0
113720,1.5289147855721285e+18,0,0,1,0,-1.0
113730,1.5289147857737004e+18,0,0,1,0,-1.0
113740,1.5289147859752722e+18,0,0,1,0,-1.0
113750,1.528914786176844e+18,0,0,1,0,-1.0
113760,1.528914786378416e+18,0,0,1,0,-1.0
113770,1.5289147865799877e+18,0,0,1,0,-1.0
113780,1.5289147867815596e+18,0,0,1,0,-1.0
113790,1.5289147869831314e+18,0,0,1,0,-1.0
113800,1.5289147871847032e+18,0,0,1,0,-1.0
113810,1.528914787386275e+18,0,0,1,0,-1.0
113820,1.528914787587847e+18,0,0,1,0,-1.0
113830,1.5289147877894188e+18,0,0,1,0,-1.0
113840,1.5289147879909906e+18,0,0,1,0,-1.0
113850,1.5289147881925624e+18,0,0,1,0,-1.0
113860,1.5289147883941345e+18,0,0,1,0,-1.0
113870,1.528914788595706e+18,0,0,1,0,-1.0
113880,1.528914788797278e+18,0,0,1,0,-1.0
113890,1.5289147889988498e+18,0,0,1,0,-1.0
113900,1.5289147892004216e+18,0,0,1,0,-1.0
113910,1.5289147894019937e+18,0,0,1,0,-1.0
113920,1.5289147896035653e+18,0,0,1,0,-1.0
113930,1.5289147898051372e+18,0,0,1,0,-1.0
113940,1.528914790006709e+18,0,0,1,0,-1.0
113950,1.5289147902082808e+18,0,0,1,0,-1.0
113960,1.528914790409853e+18,0,0,1,0,-1.0
113970,1.5289147906114245e+18,0,0,1,0,-1.0
113980,1.5289147908129964e+18,0,0,1,0,-1.0
113990,1.5289147910145682e+18,0,0,1,0,-1.0
114000,1.52891479121614e+18,0,0,1,0,-1.0
114010,1.528914791417712e+18,0,0,1,0,-1.0
114020,1.5289147916192837e+18,0,0,1,0,-1.0
114030,1.5289147918208556e+18,0,0,1,0,-1.0
114040,1.5289147920224274e+18,0,0,1,0,-1.0
114050,1.5289147922239992e+18,0,0,1,0,-1.0
114060,1.528914792425571e+18,0,0,1,0,-1.0
114070,1.528914792627143e+18,0,0,1,0,-1.0
114080,1.5289147928287148e+18,0,0,1,0,-1.0
114090,1.5289147930302866e+18,0,0,1,0,-1.0
114100,1.5289147932318584e+18,0,0,1,0,-1.0
114110,1.5289147934334305e+18,0,0,1,0,-1.0
114120,1.528914793635002e+18,0,0,1,0,-1.0
114130,1.528914793836574e+18,0,0,1,0,-1.0
114140,1.5289147940381458e+18,0,0,1,0,-1.0
114150,1.5289147942397176e+18,0,0,1,0,-1.0
114160,1.5289147944412897e+18,0,0,1,0,-1.0
114170,1.5289147946428613e+18,0,0,1,0,-1.0
114180,1.5289147948444332e+18,0,0,1,0,-1.0
114190,1.528914795046005e+18,0,0,1,0,-1.0
114200,1.5289147952475768e+18,0,0,1,0,-1.0
114210,1.528914795449149e+18,0,0,1,0,-1.0
114220,1.5289147956507205e+18,0,0,1,0,-1.0
114230,1.5289147958522924e+18,0,0,1,0,-1.0
114240,1.5289147960538642e+18,0,0,1,0,-1.0
114250,1.528914796255436e+18,0,0,1,0,-1.0
114260,1.528914796457008e+18,0,0,1,0,-1.0
114270,1.5289147966585797e+18,0,0,1,0,-1.0
114280,1.5289147968601516e+18,0,0,1,0,-1.0
114290,1.5289147970617234e+18,0,0,1,0,-1.0
114300,1.5289147972632952e+18,0,0,1,0,-1.0
114310,1.528914797464867e+18,0,0,1,0,-1.0
114320,1.528914797666439e+18,0,0,1,0,-1.0
114330,1.5289147978680108e+18,0,0,1,0,-1.0
114340,1.5289147980695826e+18,0,0,1,0,-1.0
114350,1.5289147982711544e+18,0,0,1,0,-1.0
114360,1.5289147984727265e+18,0,0,1,0,-1.0
114370,1.528914798674298e+18,0,0,1,0,-1.0
114380,1.52891479887587e+18,0,0,1,0,-1.0
114390,1.5289147990774418e+18,0,0,1,0,-1.0
114400,1.5289147992790136e+18,0,0,1,0,-1.0
114410,1.5289147994805857e+18,0,0,1,0,-1.0
114420,1.5289147996821573e+18,0,0,1,0,-1.0
114430,1.5289147998837292e+18,0,0,1,0,-1.0
114440,1.528914800085301e+18,0,0,1,0,-1.0
114450,1.5289148002868728e+18,0,0,1,0,-1.0
114460,1.528914800488445e+18,0,0,1,0,-1.0
114470,1.5289148006900165e+18,0,0,1,0,-1.0
114480,1.5289148008915884e+18,0,0,1,0,-1.0
114490,1.5289148010931602e+18,0,0,1,0,-1.0
114500,1.528914801294732e+18,0,0,1,0,-1.0
114510,1.528914801496304e+18,0,0,1,0,-1.0
114520,1.5289148016978757e+18,0,0,1,0,-1.0
114530,1.5289148018994476e+18,0,0,1,0,-1.0
114540,1.5289148021010194e+18,0,0,1,0,-1.0
114550,1.5289148023025912e+18,0,0,1,0,-1.0
114560,1.528914802504163e+18,0,0,1,0,-1.0
114570,1.528914802705735e+18,0,0,1,0,-1.0
114580,1.5289148029073068e+18,0,0,1,0,-1.0
114590,1.5289148031088786e+18,0,0,1,0,-1.0
114600,1.5289148033104504e+18,0,0,1,0,-1.0
114610,1.5289148035120225e+18,0,0,1,0,-1.0
114620,1.528914803713594e+18,0,0,1,0,-1.0
114630,1.528914803915166e+18,0,0,1,0,-1.0
114640,1.5289148041167378e+18,0,0,1,0,-1.0
114650,1.5289148043183096e+18,0,0,1,0,-1.0
114660,1.5289148045198817e+18,0,0,1,0,-1.0
114670,1.5289148047214533e+18,0,0,1,0,-1.0
114680,1.5289148049230252e+18,0,0,1,0,-1.0
114690,1.528914805124597e+18,0,0,1,0,-1.0
114700,1.5289148053261688e+18,0,0,1,0,-1.0
114710,1.528914805527741e+18,0,0,1,0,-1.0
114720,1.5289148057293125e+18,0,0,1,0,-1.0
114730,1.5289148059308844e+18,0,0,1,0,-1.0
114740,1.5289148061324562e+18,0,0,1,0,-1.0
114750,1.528914806334028e+18,0,0,1,0,-1.0
114760,1.5289148065356e+18,0,0,1,0,-1.0
114770,1.5289148067371717e+18,0,0,1,0,-1.0
114780,1.5289148069387436e+18,0,0,1,0,-1.0
114790,1.5289148071403154e+18,0,0,1,0,-1.0
114800,1.5289148073418872e+18,0,0,1,0,-1.0
114810,1.528914807543459e+18,0,0,1,0,-1.0
114820,1.528914807745031e+18,0,0,1,0,-1.0
114830,1.5289148079466028e+18,0,0,1,0,-1.0
114840,1.5289148081481746e+18,0,0,1,0,-1.0
114850,1.5289148083497464e+18,0,0,1,0,-1.0
114860,1.5289148085513185e+18,0,0,1,0,-1.0
114870,1.52891480875289e+18,0,0,1,0,-1.0
114880,1.528914808954462e+18,0,0,1,0,-1.0
114890,1.5289148091560338e+18,0,0,1,0,-1.0
114900,1.5289148093576056e+18,0,0,1,0,-1.0
114910,1.5289148095591777e+18,0,0,1,0,-1.0
114920,1.5289148097607493e+18,0,0,1,0,-1.0
114930,1.5289148099623212e+18,0,0,1,0,-1.0
114940,1.528914810163893e+18,0,0,1,0,-1.0
114950,1.5289148103654648e+18,0,0,1,0,-1.0
114960,1.528914810567037e+18,0,0,1,0,-1.0
114970,1.5289148107686085e+18,0,0,1,0,-1.0
114980,1.5289148109701804e+18,0,0,1,0,-1.0
114990,1.5289148111717522e+18,0,0,1,0,-1.0
115000,1.528914811373324e+18,0,0,1,0,-1.0
115010,1.528914811574896e+18,0,0,1,0,-1.0
115020,1.5289148117764677e+18,0,0,1,0,-1.0
115030,1.5289148119780396e+18,0,0,1,0,-1.0
115040,1.5289148121796114e+18,0,0,1,0,-1.0
115050,1.5289148123811832e+18,0,0,1,0,-1.0
115060,1.528914812582755e+18,0,0,1,0,-1.0
115070,1.528914812784327e+18,0,0,1,0,-1.0
115080,1.5289148129858988e+18,0,0,1,0,-1.0
115090,1.5289148131874706e+18,0,0,1,0,-1.0
115100,1.5289148133890424e+18,0,0,1,0,-1.0
115110,1.5289148135906145e+18,0,0,1,0,-1.0
115120,1.528914813792186e+18,0,0,1,0,-1.0
115130,1.528914813993758e+18,0,0,1,0,-1.0
115140,1.5289148141953298e+18,0,0,1,0,-1.0
115150,1.5289148143969016e+18,0,0,1,0,-1.0
115160,1.5289148145984737e+18,0,0,1,0,-1.0
115170,1.5289148148000453e+18,0,0,1,0,-1.0
115180,1.5289148150016172e+18,0,0,1,0,-1.0
115190,1.528914815203189e+18,0,0,1,0,-1.0
115200,1.5289148154047608e+18,0,0,1,0,-1.0
115210,1.528914815606333e+18,0,0,1,0,-1.0
115220,1.5289148158079045e+18,0,0,1,0,-1.0
115230,1.5289148160094764e+18,0,0,1,0,-1.0
115240,1.5289148162110482e+18,0,0,1,0,-1.0
115250,1.52891481641262e+18,0,0,1,0,-1.0
115260,1.528914816614192e+18,0,0,1,0,-1.0
115270,1.5289148168157637e+18,0,0,1,0,-1.0
115280,1.5289148170173356e+18,0,0,1,0,-1.0
115290,1.5289148172189074e+18,0,0,1,0,-1.0
115300,1.5289148174204792e+18,0,0,1,0,-1.0
115310,1.528914817622051e+18,0,0,1,0,-1.0
115320,1.528914817823623e+18,0,0,1,0,-1.0
115330,1.5289148180251948e+18,0,0,1,0,-1.0
115340,1.5289148182267666e+18,0,0,1,0,-1.0
115350,1.5289148184283384e+18,0,0,1,0,-1.0
115360,1.5289148186299105e+18,0,0,1,0,-1.0
115370,1.528914818831482e+18,0,0,1,0,-1.0
115380,1.528914819033054e+18,0,0,1,0,-1.0
115390,1.5289148192346258e+18,0,0,1,0,-1.0
115400,1.5289148194361976e+18,0,0,1,0,-1.0
115410,1.5289148196377697e+18,0,0,1,0,-1.0
115420,1.5289148198393413e+18,0,0,1,0,-1.0
115430,1.5289148200409132e+18,0,0,1,0,-1.0
115440,1.528914820242485e+18,0,0,1,0,-1.0
115450,1.5289148204440568e+18,0,0,1,0,-1.0
115460,1.528914820645629e+18,0,0,1,0,-1.0
115470,1.5289148208472005e+18,0,0,1,0,-1.0
115480,1.5289148210487724e+18,0,0,1,0,-1.0
115490,1.5289148212503442e+18,0,0,1,0,-1.0
115500,1.528914821451916e+18,0,0,1,0,-1.0
115510,1.528914821653488e+18,0,0,1,0,-1.0
115520,1.5289148218550597e+18,0,0,1,0,-1.0
115530,1.5289148220566316e+18,0,0,1,0,-1.0
115540,1.5289148222582034e+18,0,0,1,0,-1.0
115550,1.5289148224597752e+18,0,0,1,0,-1.0
115560,1.528914822661347e+18,0,0,1,0,-1.0
115570,1.528914822862919e+18,0,0,1,0,-1.0
115580,1.5289148230644908e+18,0,0,1,0,-1.0
115590,1.5289148232660626e+18,0,0,1,0,-1.0
115600,1.5289148234676344e+18,0,0,1,0,-1.0
115610,1.5289148236692065e+18,0,0,1,0,-1.0
115620,1.528914823870778e+18,0,0,1,0,-1.0
115630,1.52891482407235e+18,0,0,1,0,-1.0
115640,1.5289148242739218e+18,0,0,1,0,-1.0
115650,1.5289148244754936e+18,0,0,1,0,-1.0
115660,1.5289148246770657e+18,0,0,1,0,-1.0
115670,1.5289148248786373e+18,0,0,1,0,-1.0
115680,1.5289148250802092e+18,0,0,1,0,-1.0
115690,1.528914825281781e+18,0,0,1,0,-1.0
115700,1.5289148254833528e+18,0,0,1,0,-1.0
115710,1.528914825684925e+18,0,0,1,0,-1.0
115720,1.5289148258864965e+18,0,0,1,0,-1.0
115730,1.5289148260880684e+18,0,0,1,0,-1.0
115740,1.5289148262896402e+18,0,0,1,0,-1.0
115750,1.528914826491212e+18,0,0,1,0,-1.0
115760,1.528914826692784e+18,0,0,1,0,-1.0
115770,1.5289148268943557e+18,0,0,1,0,-1.0
115780,1.5289148270959276e+18,0,0,1,0,-1.0
115790,1.5289148272974994e+18,0,0,1,0,-1.0
115800,1.5289148274990712e+18,0,0,1,0,-1.0
115810,1.528914827700643e+18,0,0,1,0,-1.0
115820,1.528914827902215e+18,0,0,1,0,-1.0
115830,1.5289148281037868e+18,0,0,1,0,-1.0
115840,1.5289148283053586e+18,0,0,1,0,-1.0
115850,1.5289148285069304e+18,0,0,1,0,-1.0
115860,1.5289148287085025e+18,0,0,1,0,-1.0
115870,1.528914828910074e+18,0,0,1,0,-1.0
115880,1.528914829111646e+18,0,0,1,0,-1.0
115890,1.5289148293132178e+18,0,0,1,0,-1.0
115900,1.5289148295147896e+18,0,0,1,0,-1.0
115910,1.5289148297163617e+18,0,0,1,0,-1.0
115920,1.5289148299179333e+18,0,0,1,0,-1.0
115930,1.5289148301195052e+18,0,0,1,0,-1.0
115940,1.528914830321077e+18,0,0,1,0,-1.0
115950,1.5289148305226488e+18,0,0,1,0,-1.0
115960,1.528914830724221e+18,0,0,1,0,-1.0
115970,1.5289148309257925e+18,0,0,1,0,-1.0
115980,1.5289148311273644e+18,0,0,1,0,-1.0
115990,1.5289148313289362e+18,0,0,1,0,-1.0
116000,1.528914831530508e+18,0,0,1,0,-1.0
116010,1.52891483173208e+18,0,0,1,0,-1.0
116020,1.5289148319336517e+18,0,0,1,0,-1.0
116030,1.5289148321352236e+18,0,0,1,0,-1.0
116040,1.5289148323367954e+18,0,0,1,0,-1.0
116050,1.5289148325383672e+18,0,0,1,0,-1.0
116060,1.528914832739939e+18,0,0,1,0,-1.0
116070,1.528914832941511e+18,0,0,1,0,-1.0
116080,1.5289148331430828e+18,0,0,1,0,-1.0
116090,1.5289148333446546e+18,0,0,1,0,-1.0
116100,1.5289148335462264e+18,0,0,1,0,-1.0
116110,1.5289148337477985e+18,0,0,1,0,-1.0
116120,1.52891483394937e+18,0,0,1,0,-1.0
116130,1.528914834150942e+18,0,0,1,0,-1.0
116140,1.5289148343525138e+18,0,0,1,0,-1.0
116150,1.5289148345540856e+18,0,0,1,0,-1.0
116160,1.5289148347556577e+18,0,0,1,0,-1.0
116170,1.5289148349572293e+18,0,0,1,0,-1.0
116180,1.5289148351588012e+18,0,0,1,0,-1.0
116190,1.528914835360373e+18,0,0,1,0,-1.0
116200,1.5289148355619448e+18,0,0,1,0,-1.0
116210,1.528914835763517e+18,0,0,1,0,-1.0
116220,1.5289148359650885e+18,0,0,1,0,-1.0
116230,1.5289148361666604e+18,0,0,1,0,-1.0
116240,1.5289148363682322e+18,0,0,1,0,-1.0
116250,1.528914836569804e+18,0,0,1,0,-1.0
116260,1.528914836771376e+18,0,0,1,0,-1.0
116270,1.5289148369729477e+18,0,0,1,0,-1.0
116280,1.5289148371745196e+18,0,0,1,0,-1.0
116290,1.5289148373760914e+18,0,0,1,0,-1.0
116300,1.5289148375776632e+18,0,0,1,0,-1.0
116310,1.528914837779235e+18,0,0,1,0,-1.0
116320,1.528914837980807e+18,0,0,1,0,-1.0
116330,1.5289148381823788e+18,0,0,1,0,-1.0
116340,1.5289148383839506e+18,0,0,1,0,-1.0
116350,1.5289148385855224e+18,0,0,1,0,-1.0
116360,1.5289148387870945e+18,0,0,1,0,-1.0
116370,1.528914838988666e+18,0,0,1,0,-1.0
116380,1.528914839190238e+18,0,0,1,0,-1.0
116390,1.5289148393918098e+18,0,0,1,0,-1.0
116400,1.5289148395933816e+18,0,0,1,0,-1.0
116410,1.5289148397949537e+18,0,0,1,0,-1.0
116420,1.5289148399965253e+18,0,0,1,0,-1.0
116430,1.5289148401980972e+18,0,0,1,0,-1.0
116440,1.528914840399669e+18,0,0,1,0,-1.0
116450,1.5289148406012408e+18,0,0,1,0,-1.0
116460,1.528914840802813e+18,0,0,1,0,-1.0
116470,1.5289148410043845e+18,0,0,1,0,-1.0
116480,1.5289148412059564e+18,0,0,1,0,-1.0
116490,1.5289148414075282e+18,0,0,1,0,-1.0
116500,1.5289148416091e+18,0,0,1,0,-1.0
116510,1.528914841810672e+18,0,0,1,0,-1.0
116520,1.5289148420122437e+18,0,0,1,0,-1.0
116530,1.5289148422138156e+18,0,0,1,0,-1.0
116540,1.5289148424153874e+18,0,0,1,0,-1.0
116550,1.5289148426169592e+18,0,0,1,0,-1.0
116560,1.528914842818531e+18,0,0,1,0,-1.0
116570,1.528914843020103e+18,0,0,1,0,-1.0
116580,1.5289148432216748e+18,0,0,1,0,-1.0
116590,1.5289148434232466e+18,0,0,1,0,-1.0
116600,1.5289148436248184e+18,0,0,1,0,-1.0
116610,1.5289148438263905e+18,0,0,1,0,-1.0
116620,1.528914844027962e+18,0,0,1,0,-1.0
116630,1.528914844229534e+18,0,0,1,0,-1.0
116640,1.5289148444311058e+18,0,0,1,0,-1.0
116650,1.5289148446326776e+18,0,0,1,0,-1.0
116660,1.5289148448342497e+18,0,0,1,0,-1.0
116670,1.5289148450358213e+18,0,0,1,0,-1.0
116680,1.5289148452373932e+18,0,0,1,0,-1.0
116690,1.528914845438965e+18,0,0,1,0,-1.0
116700,1.5289148456405368e+18,0,0,1,0,-1.0
116710,1.528914845842109e+18,0,0,1,0,-1.0
116720,1.5289148460436805e+18,0,0,1,0,-1.0
116730,1.5289148462452524e+18,0,0,1,0,-1.0
116740,1.5289148464468242e+18,0,0,1,0,-1.0
116750,1.528914846648396e+18,0,0,1,0,-1.0
116760,1.528914846849968e+18,0,0,1,0,-1.0
116770,1.5289148470515397e+18,0,0,1,0,-1.0
116780,1.5289148472531116e+18,0,0,1,0,-1.0
116790,1.5289148474546834e+18,0,0,1,0,-1.0
116800,1.5289148476562552e+18,0,0,1,0,-1.0
116810,1.528914847857827e+18,0,0,1,0,-1.0
116820,1.528914848059399e+18,0,0,1,0,-1.0
116830,1.5289148482609708e+18,0,0,1,0,-1.0
116840,1.5289148484625426e+18,0,0,1,0,-1.0
116850,1.5289148486641144e+18,0,0,1,0,-1.0
116860,1.5289148488656865e+18,0,0,1,0,-1.0
116870,1.528914849067258e+18,0,0,1,0,-1.0
116880,1.52891484926883e+18,0,0,1,0,-1.0
116890,1.5289148494704018e+18,0,0,1,0,-1.0
116900,1.5289148496719736e+18,0,0,1,0,-1.0
116910,1.5289148498735457e+18,0,0,1,0,-1.0
116920,1.5289148500751173e+18,0,0,1,0,-1.0
116930,1.5289148502766892e+18,0,0,1,0,-1.0
116940,1.528914850478261e+18,0,0,1,0,-1.0
116950,1.5289148506798328e+18,0,0,1,0,-1.0
116960,1.528914850881405e+18,0,0,1,0,-1.0
116970,1.5289148510829765e+18,0,0,1,0,-1.0
116980,1.5289148512845484e+18,0,0,1,0,-1.0
116990,1.5289148514861202e+18,0,0,1,0,-1.0
117000,1.528914851687692e+18,0,0,1,0,-1.0
117010,1.528914851889264e+18,0,0,1,0,-1.0
117020,1.5289148520908357e+18,0,0,1,0,-1.0
117030,1.5289148522924076e+18,0,0,1,0,-1.0
117040,1.5289148524939794e+18,0,0,1,0,-1.0
117050,1.5289148526955512e+18,0,0,1,0,-1.0
117060,1.528914852897123e+18,0,0,1,0,-1.0
117070,1.528914853098695e+18,0,0,1,0,-1.0
117080,1.5289148533002668e+18,0,0,1,0,-1.0
117090,1.5289148535018386e+18,0,0,1,0,-1.0
117100,1.5289148537034104e+18,0,0,1,0,-1.0
117110,1.5289148539049825e+18,0,0,1,0,-1.0
117120,1.528914854106554e+18,0,0,1,0,-1.0
117130,1.528914854308126e+18,0,0,1,0,-1.0
117140,1.5289148545096978e+18,0,0,1,0,-1.0
117150,1.5289148547112696e+18,0,0,1,0,-1.0
117160,1.5289148549128417e+18,0,0,1,0,-1.0
117170,1.5289148551144133e+18,0,0,1,0,-1.0
117180,1.5289148553159852e+18,0,0,1,0,-1.0
117190,1.528914855517557e+18,0,0,1,0,-1.0
117200,1.5289148557191288e+18,0,0,1,0,-1.0
117210,1.528914855920701e+18,0,0,1,0,-1.0
117220,1.5289148561222725e+18,0,0,1,0,-1.0
117230,1.5289148563238444e+18,0,0,1,0,-1.0
117240,1.5289148565254162e+18,0,0,1,0,-1.0
117250,1.528914856726988e+18,0,0,1,0,-1.0
117260,1.52891485692856e+18,0,0,1,0,-1.0
117270,1.5289148571301317e+18,0,0,1,0,-1.0
117280,1.5289148573317036e+18,0,0,1,0,-1.0
117290,1.5289148575332754e+18,0,0,1,0,-1.0
117300,1.5289148577348472e+18,0,0,1,0,-1.0
117310,1.528914857936419e+18,0,0,1,0,-1.0
117320,1.528914858137991e+18,0,0,1,0,-1.0
117330,1.5289148583395628e+18,0,0,1,0,-1.0
117340,1.5289148585411346e+18,0,0,1,0,-1.0
117350,1.5289148587427064e+18,0,0,1,0,-1.0
117360,1.5289148589442785e+18,0,0,1,0,-1.0
117370,1.52891485914585e+18,0,0,1,0,-1.0
117380,1.528914859347422e+18,0,0,1,0,-1.0
117390,1.5289148595489938e+18,0,0,1,0,-1.0
117400,1.5289148597505656e+18,0,0,1,0,-1.0
117410,1.5289148599521377e+18,0,0,1,0,-1.0
117420,1.5289148601537093e+18,0,0,1,0,-1.0
117430,1.5289148603552812e+18,0,0,1,0,-1.0
117440,1.528914860556853e+18,0,0,1,0,-1.0
117450,1.5289148607584248e+18,0,0,1,0,-1.0
117460,1.528914860959997e+18,0,0,1,0,-1.0
117470,1.5289148611615685e+18,0,0,1,0,-1.0
117480,1.5289148613631404e+18,0,0,1,0,-1.0
117490,1.5289148615647122e+18,0,0,1,0,-1.0
117500,1.528914861766284e+18,0,0,1,0,-1.0
117510,1.528914861967856e+18,0,0,1,0,-1.0
117520,1.5289148621694277e+18,0,0,1,0,-1.0
117530,1.5289148623709996e+18,0,0,1,0,-1.0
117540,1.5289148625725714e+18,0,0,1,0,-1.0
117550,1.5289148627741432e+18,0,0,1,0,-1.0
117560,1.528914862975715e+18,0,0,1,0,-1.0
117570,1.528914863177287e+18,0,0,1,0,-1.0
117580,1.5289148633788588e+18,0,0,1,0,-1.0
117590,1.5289148635804306e+18,0,0,1,0,-1.0
117600,1.5289148637820024e+18,0,0,1,0,-1.0
117610,1.5289148639835745e+18,0,0,1,0,-1.0
117620,1.528914864185146e+18,0,0,1,0,-1.0
117630,1.528914864386718e+18,0,0,1,0,-1.0
117640,1.5289148645882898e+18,0,0,1,0,-1.0
117650,1.5289148647898616e+18,0,0,1,0,-1.0
117660,1.5289148649914337e+18,0,0,1,0,-1.0
117670,1.5289148651930053e+18,0,0,1,0,-1.0
117680,1.5289148653945772e+18,0,0,1,0,-1.0
117690,1.528914865596149e+18,0,0,1,0,-1.0
117700,1.5289148657977208e+18,0,0,1,0,-1.0
117710,1.528914865999293e+18,0,0,1,0,-1.0
117720,1.5289148662008645e+18,0,0,1,0,-1.0
117730,1.5289148664024364e+18,0,0,1,0,-1.0
117740,1.5289148666040082e+18,0,0,1,0,-1.0
117750,1.52891486680558e+18,0,0,1,0,-1.0
117760,1.528914867007152e+18,0,0,1,0,-1.0
117770,1.5289148672087237e+18,0,0,1,0,-1.0
117780,1.5289148674102956e+18,0,0,1,0,-1.0
117790,1.5289148676118674e+18,0,0,1,0,-1.0
