,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
3020,1.5289125541718597e+18,1,0,0,0,17.955673,40.578831,17.69104
3030,1.5289125543734316e+18,1,0,0,0,3.0302119999999997,40.326252000000004,23.325592
3040,1.5289125545750034e+18,1,0,0,0,19.87886,38.492619,17.148651
3050,1.5289125547765752e+18,1,0,0,0,21.087418,41.901608,4.597748
3060,1.528912554978147e+18,1,0,0,0,15.216354,38.845036,18.750488
3070,1.528912555179719e+18,1,0,0,0,1.0579530000000001,40.117626,20.906433
3080,1.5289125553812908e+18,1,0,0,0,24.975494,36.416294,12.903503
3090,1.5289125555828626e+18,1,0,0,0,20.073227,40.684162,7.921875
3100,1.5289125557844344e+18,1,0,0,0,11.468124000000001,35.465824,25.021179
3110,1.5289125559860065e+18,1,0,0,0,8.174408,41.404575,15.549805
3120,1.528912556187578e+18,1,0,0,0,26.779358000000002,37.013798,6.065551999999999
3130,1.52891255638915e+18,1,0,0,0,18.25119,39.75053,13.076782000000001
3140,1.5289125565907218e+18,1,0,0,0,8.260589999999999,35.753925,25.879395000000002
3150,1.5289125567922936e+18,1,0,0,0,12.518188,40.642513,15.616333
3160,1.5289125569938657e+18,1,0,0,0,21.949951000000002,39.915363,8.973724
3170,1.5289125571954373e+18,1,0,0,0,19.740524,36.894954999999996,18.353057999999997
3180,1.5289125573970092e+18,1,0,0,0,4.001602,36.675007,26.378784000000003
3190,1.528912557598581e+18,1,0,0,0,18.710388000000002,38.881557,16.599884
3200,1.5289125578001528e+18,1,0,0,0,17.462891,42.908695,4.732117
3210,1.528912558001725e+18,1,0,0,0,15.074157999999999,40.00607700000001,16.763275
3220,1.5289125582032965e+18,1,0,0,0,1.497665,40.672871,20.568146
3230,1.5289125584048684e+18,1,0,0,0,25.581192,37.700298,8.412262
3240,1.5289125586064402e+18,1,0,0,0,19.53183,41.935169,3.529907
3250,1.528912558808012e+18,1,0,0,0,15.237991000000001,37.639645,20.869141
3260,1.528912559009584e+18,1,0,0,0,9.425644,41.069728999999995,15.637054000000001
3270,1.5289125592111557e+18,1,0,0,0,28.327621,34.386852000000005,7.507416
3280,1.5289125594127276e+18,1,0,0,0,22.367217999999998,38.326725,10.270508
3290,1.5289125596142994e+18,1,0,0,0,9.606917999999999,35.869877,25.363312
3300,1.5289125598158712e+18,1,0,0,0,6.550949,41.709934000000004,17.150116
3310,1.528912560017443e+18,1,0,0,0,23.959702,38.620723999999996,9.922699
3320,1.528912560219015e+18,1,0,0,0,20.064331,39.629847999999996,14.111816000000001
3330,1.5289125604205868e+18,1,0,0,0,0.776443,36.935947,27.262299
3340,1.5289125606221586e+18,1,0,0,0,13.248154000000001,41.285511,16.64563
3350,1.5289125608237304e+18,1,0,0,0,18.603256,42.717090999999996,7.221008
3360,1.5289125610253025e+18,1,0,0,0,17.472198000000002,40.254215,15.903107
3370,1.528912561226874e+18,1,0,0,0,-0.160294,38.59515800000001,25.055267
