timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528191382.328318,0.274909,0.681754,1.246384,-0.106663,-0.167421,-0.006481,0.210780,-0.630156,-0.747312,0.025823,0.402708,-0.065661,12.122208,-36.266415,-21.753967,,,,,,,
1528191382.348471,0.268832,0.683029,1.247246,0.123756,-0.332624,0.110219,0.206021,-0.631146,-0.747804,0.035266,0.539242,-0.030227,12.112061,-36.316048,-21.649139,,,,,,,
1528191382.368624,0.256321,0.688706,1.254553,0.241785,-0.392357,0.536377,0.195738,-0.635539,-0.746845,0.083834,0.670542,-0.028912,11.598648,-36.448898,-21.508362,,,,,,,
1528191382.388777,0.236401,0.700906,1.278168,0.473996,-0.088348,1.346956,0.178993,-0.644910,-0.743002,0.136620,0.786695,-0.085245,10.571396,-36.888580,-21.477997,,,,,,,
1528191382.408930,0.213901,0.724519,1.322015,1.002662,0.519978,2.151429,0.158955,-0.662776,-0.731753,0.127972,0.863856,-0.178816,9.667221,-37.709862,-20.431976,,,,,,,
1528191382.429083,0.187437,0.765256,1.380805,1.941307,0.737779,2.687462,0.134390,-0.692722,-0.708573,0.022547,0.211978,-0.270614,8.305603,-38.806961,-19.162903,,,,,,,
1528191382.449236,0.146730,0.839359,1.440939,2.197278,0.259478,1.738740,0.097656,-0.744215,-0.660762,-0.621856,1.783949,1.324214,6.102341,-40.219345,-16.596252,,,,,,,
1528191382.469389,0.132696,0.833470,1.435473,-1.472107,-1.585931,-0.617502,0.088951,-0.740269,-0.666401,0.011039,-0.630657,0.194401,5.920273,-40.223675,-16.717407,,,,,,,
1528191382.489542,0.129699,0.797358,1.428211,-1.616819,0.585929,-0.257322,0.090354,-0.715513,-0.692731,0.234536,-0.143938,0.024091,5.978546,-39.635292,-17.727966,,,,,,,
1528191382.509694,0.142921,0.770462,1.435509,-1.300171,0.697970,0.277946,0.102209,-0.696467,-0.710272,0.139276,-0.035207,-0.324914,6.471970,-39.146332,-18.548340,,,,,,,
1528191382.529847,0.141958,0.756418,1.451943,-0.356121,0.568551,0.486291,0.102900,-0.686321,-0.719983,-0.090113,-0.044148,-0.106296,6.475357,-38.645725,-19.410248,,,,,,,
1528191382.550000,0.146114,0.759646,1.458289,0.278223,0.188708,0.059044,0.105568,-0.688665,-0.717354,-0.193581,-0.133265,-0.118141,6.069366,-38.778839,-19.282135,,,,,,,
1528191382.570153,0.149739,0.764703,1.447420,0.285166,-0.331433,-0.565408,0.107647,-0.692322,-0.713514,-0.197506,-0.167312,-0.037554,6.086441,-38.999733,-19.017548,,,,,,,
1528191382.590306,0.157752,0.764957,1.427849,-0.003270,-0.195511,-0.705665,0.113333,-0.692506,-0.712454,-0.115286,-0.217665,0.046805,6.592300,-38.740341,-18.972900,,,,,,,
1528191382.610459,0.168846,0.758120,1.409586,-0.351966,-0.021913,-0.700813,0.122023,-0.687558,-0.715803,-0.068174,-0.108844,0.021345,7.055756,-38.529640,-19.282074,,,,,,,
1528191382.630612,0.180235,0.746786,1.392187,-0.456838,-0.034196,-0.727629,0.131555,-0.679284,-0.721988,-0.033563,-0.048179,-0.063717,7.623596,-38.195328,-19.603546,,,,,,,
1528191382.650765,0.192171,0.737036,1.373914,-0.266020,-0.002869,-0.749818,0.141422,-0.672096,-0.726833,-0.014133,-0.044594,-0.088459,7.990555,-38.028233,-19.663147,,,,,,,
1528191382.670918,0.205421,0.731498,1.354169,-0.057863,-0.005846,-0.783717,0.151796,-0.667985,-0.728528,-0.020921,0.000047,-0.064867,8.832214,-37.792969,-20.038452,,,,,,,
1528191382.691071,0.219140,0.728470,1.332235,0.071275,-0.060831,-0.843336,0.162215,-0.665729,-0.728348,-0.024902,0.027484,-0.030914,9.266663,-37.437073,-19.914398,,,,,,,
1528191382.711223,0.232987,0.727189,1.308790,0.156607,-0.100104,-0.862430,0.172482,-0.664772,-0.726862,-0.034771,0.038262,0.008127,9.760605,-37.468048,-20.126190,,,,,,,
1528191382.731376,0.245872,0.725655,1.285207,0.093527,-0.162921,-0.863569,0.182080,-0.663626,-0.725567,-0.038892,0.076101,0.052777,10.387070,-37.480843,-20.128021,,,,,,,
1528191382.751529,0.255660,0.720979,1.264226,-0.120768,-0.208805,-0.760267,0.189956,-0.660120,-0.726744,-0.011657,0.111491,0.089766,10.882233,-37.174713,-20.219666,,,,,,,
1528191382.771682,0.261453,0.711879,1.250001,-0.409684,-0.149087,-0.538564,0.195707,-0.653258,-0.731405,0.029390,0.181960,0.079671,11.396149,-37.029541,-20.342957,,,,,,,
1528191382.791835,0.262706,0.699735,1.244461,-0.566217,-0.083632,-0.245170,0.198670,-0.644015,-0.738766,0.047745,0.265338,0.022152,11.863342,-36.741924,-20.927673,,,,,,,
1528191382.811988,0.260403,0.689027,1.246104,-0.484529,-0.060876,0.021846,0.198732,-0.635787,-0.745842,0.033873,0.352965,-0.046898,12.111832,-36.534077,-21.442841,,,,,,,
1528191382.832141,0.254641,0.682967,1.252307,-0.261943,-0.102758,0.232457,0.195398,-0.631097,-0.750690,0.021490,0.467416,-0.083935,11.930099,-36.239803,-21.738586,,,,,,,
1528191382.852294,0.245330,0.683223,1.262979,0.014421,-0.137221,0.525356,0.188361,-0.631296,-0.752320,0.037362,0.572489,-0.108673,11.390610,-36.040421,-21.761963,,,,,,,
1528191382.872447,0.231027,0.690933,1.282096,0.320897,-0.051843,1.000835,0.176461,-0.637256,-0.750177,0.056967,0.641010,-0.148596,11.085526,-36.421143,-21.787292,,,,,,,
1528191382.892600,0.213540,0.708593,1.314902,0.753368,0.340219,1.661103,0.160907,-0.650766,-0.742032,0.068463,0.670938,-0.194506,10.415756,-36.732719,-21.385925,,,,,,,
1528191382.912752,0.194525,0.738000,1.362076,1.276245,0.754960,2.198694,0.143007,-0.672810,-0.725862,0.012480,0.634953,-0.212905,9.393280,-37.312012,-20.752380,,,,,,,
1528191382.932905,0.175414,0.788231,1.416488,3.505151,1.096465,2.479004,0.123051,-0.709107,-0.694280,0.067669,-2.391586,-0.374430,8.319748,-38.414299,-19.591339,,,,,,,
1528191382.953058,0.140585,0.855113,1.457806,1.791879,-0.973361,0.413549,0.091939,-0.754645,-0.649659,-1.062062,2.347556,1.710817,6.619812,-39.878521,-17.082733,,,,,,,
1528191382.973211,0.123348,0.850765,1.435508,-0.802025,-1.202921,-0.860178,0.081131,-0.751785,-0.654398,0.123536,-0.401917,0.255259,5.703903,-40.507343,-16.132874,,,,,,,
1528191382.993364,0.146093,0.831320,1.421431,-0.828047,1.309672,-0.449755,0.098103,-0.738821,-0.666722,0.147152,-0.040964,0.031392,5.725311,-40.297634,-16.400909,,,,,,,
1528191383.013517,0.166670,0.811513,1.417853,-0.944093,0.566488,-0.153978,0.114206,-0.725330,-0.678862,0.035697,0.048435,-0.013658,6.449677,-39.779510,-16.801514,,,,,,,
1528191383.033670,0.178624,0.802041,1.414994,-0.124438,0.445374,-0.224453,0.123527,-0.718776,-0.684179,-0.114357,-0.170628,-0.015695,6.821381,-39.354588,-17.572510,,,,,,,
1528191383.053823,0.189122,0.803305,1.403741,0.172305,-0.092260,-0.493009,0.130532,-0.719655,-0.681951,-0.122139,-0.152476,-0.022471,7.225372,-39.249294,-17.668427,,,,,,,
1528191383.073976,0.194625,0.800662,1.388019,-0.164114,-0.310449,-0.522205,0.134650,-0.717817,-0.683087,-0.029898,-0.282320,0.036481,7.460236,-39.463009,-17.413879,,,,,,,
1528191383.094129,0.199225,0.791595,1.378799,-0.523177,0.002223,-0.346563,0.139073,-0.711475,-0.688812,-0.025563,-0.202863,0.064209,7.818604,-39.206573,-17.714020,,,,,,,
1528191383.114282,0.204466,0.775722,1.372220,-0.802218,0.022670,-0.432330,0.144956,-0.700232,-0.699044,-0.042585,-0.061487,-0.015067,8.310165,-38.870018,-18.133118,,,,,,,
1528191383.134434,0.210560,0.758610,1.362871,-0.694223,-0.029015,-0.527207,0.151696,-0.687914,-0.709763,-0.017297,-0.034178,-0.107574,8.548538,-38.400139,-18.815460,,,,,,,
1528191383.154587,0.218547,0.746560,1.350855,-0.364336,0.003146,-0.562035,0.159146,-0.679118,-0.716569,-0.006970,0.006373,-0.121764,9.083664,-38.092243,-19.289764,,,,,,,
1528191383.174740,0.228755,0.740227,1.336399,-0.106660,0.038127,-0.593746,0.167424,-0.674456,-0.719082,-0.031560,0.039339,-0.069004,9.366287,-37.928982,-19.615387,,,,,,,
1528191383.194893,0.240846,0.736447,1.320583,-0.029660,0.094648,-0.610744,0.176713,-0.671660,-0.719476,-0.052598,0.046415,-0.001608,9.727371,-37.704460,-19.872375,,,,,,,
1528191383.215046,0.253617,0.732607,1.304161,-0.049475,0.068855,-0.642794,0.186532,-0.668810,-0.719652,-0.051660,0.064837,0.018587,10.122757,-37.631187,-19.893982,,,,,,,
1528191383.235199,0.264469,0.727733,1.287851,-0.106809,-0.046793,-0.626830,0.195181,-0.665178,-0.720723,-0.022009,0.072329,0.026509,11.184464,-37.348984,-20.042358,,,,,,,
1528191383.255352,0.271176,0.721242,1.274505,-0.226413,-0.122375,-0.510586,0.201163,-0.660318,-0.723542,0.011239,0.077081,0.037721,11.329803,-36.983387,-20.320587,,,,,,,
1528191383.275505,0.273787,0.712701,1.266607,-0.383078,-0.115547,-0.333549,0.204568,-0.653880,-0.728418,0.021414,0.101497,0.029352,11.518250,-36.769821,-20.417542,,,,,,,
1528191383.295658,0.273931,0.702735,1.263013,-0.453653,-0.094925,-0.232215,0.206426,-0.646307,-0.734626,0.000635,0.142538,-0.004906,11.758820,-36.536121,-20.753754,,,,,,,
1528191383.315811,0.273867,0.693446,1.261149,-0.395988,-0.041071,-0.171296,0.207994,-0.639191,-0.740387,-0.001573,0.178147,-0.031296,11.806152,-36.234909,-21.158630,,,,,,,
1528191383.335964,0.274182,0.686291,1.259953,-0.282868,-0.011637,-0.119917,0.209460,-0.633673,-0.744705,0.002240,0.216421,-0.038376,11.666260,-36.260380,-21.428589,,,,,,,
1528191383.356116,0.274513,0.682202,1.258723,-0.118249,-0.035669,-0.086603,0.210407,-0.630504,-0.747123,0.013790,0.285350,-0.041756,11.894363,-35.858448,-21.500702,,,,,,,
1528191383.376269,0.273217,0.681899,1.257765,0.054381,-0.144011,0.011864,0.209490,-0.630268,-0.747580,0.033308,0.379155,-0.031717,11.852325,-35.796055,-21.563843,,,,,,,
1528191383.396422,0.265347,0.684898,1.262408,0.104456,-0.292112,0.376035,0.203103,-0.632594,-0.747378,0.075507,0.502101,-0.022535,11.396698,-35.973259,-21.379303,,,,,,,
1528191383.416575,0.248019,0.690740,1.281378,0.104472,-0.192257,1.053976,0.189213,-0.637108,-0.747189,0.124492,0.651954,-0.056751,10.892670,-36.311272,-21.321808,,,,,,,
1528191383.436728,0.225108,0.703212,1.319254,0.429703,0.270670,1.848616,0.170259,-0.646671,-0.743524,0.157256,0.793567,-0.182715,10.314835,-36.850941,-21.257751,,,,,,,
1528191383.456881,0.200601,0.731780,1.373500,1.328120,0.664298,2.496660,0.148246,-0.668195,-0.729067,0.108850,0.774686,-0.318220,8.748169,-37.485020,-20.339264,,,,,,,
1528191383.477034,0.174632,0.800413,1.440879,4.930235,1.699812,3.742634,0.120998,-0.717644,-0.685818,0.610432,-4.568443,-0.562381,7.025635,-39.129742,-18.234802,,,,,,,
1528191383.497187,0.134720,0.856186,1.489272,0.968654,-1.123284,0.408278,0.088019,-0.755349,-0.649384,-1.423346,1.385812,1.825883,5.371536,-40.275551,-16.160126,,,,,,,
1528191383.517340,0.109109,0.840006,1.477088,-1.300681,-1.172175,-0.676109,0.072681,-0.744647,-0.663489,-0.076084,-0.151029,0.312903,4.975739,-40.365952,-16.557495,,,,,,,
1528191383.537493,0.131475,0.809853,1.460877,-1.568758,1.097602,-0.841398,0.090405,-0.724186,-0.683653,-0.044476,-0.060146,0.076902,5.291397,-39.731091,-17.607361,,,,,,,
1528191383.557645,0.151832,0.773733,1.448400,-1.460809,0.310932,-0.437498,0.108189,-0.698811,-0.707077,-0.015935,-0.107815,-0.071747,6.114227,-39.020134,-18.694122,,,,,,,
1528191383.577798,0.164773,0.762452,1.442246,-0.011056,0.369804,-0.276608,0.118616,-0.690697,-0.713350,-0.017695,-0.271996,-0.252593,6.833435,-38.580120,-19.169067,,,,,,,
1528191383.597951,0.170044,0.766683,1.431660,0.300473,-0.314850,-0.425532,0.121879,-0.693750,-0.709828,-0.066749,-0.089667,-0.101115,7.059006,-38.595444,-19.224060,,,,,,,
1528191383.618104,0.175385,0.766647,1.414236,-0.066246,-0.292039,-0.643798,0.125673,-0.693724,-0.709191,-0.078050,-0.230500,0.082192,7.227219,-38.538708,-18.892944,,,,,,,
1528191383.638257,0.180329,0.757700,1.401924,-0.496799,-0.055205,-0.458619,0.130286,-0.687253,-0.714639,-0.074255,-0.195392,0.084832,7.534454,-38.402065,-19.276550,,,,,,,
1528191383.658410,0.186785,0.741797,1.392282,-0.823660,-0.037326,-0.516693,0.136909,-0.675614,-0.724432,-0.051567,-0.045211,-0.011820,7.908386,-38.116886,-19.865906,,,,,,,
1528191383.678563,0.193143,0.723003,1.380857,-0.789214,-0.050570,-0.625549,0.143924,-0.661639,-0.735880,-0.028308,0.021380,-0.094305,8.526047,-37.603149,-20.530182,,,,,,,
1528191383.698716,0.201191,0.708662,1.367704,-0.475371,-0.027441,-0.597401,0.151722,-0.650818,-0.743919,0.001201,0.073212,-0.130242,8.885422,-37.226128,-20.904388,,,,,,,
1528191383.718869,0.208951,0.701098,1.354353,-0.155797,-0.050619,-0.564968,0.158508,-0.645057,-0.747514,-0.020522,0.100944,-0.090224,9.050064,-36.816849,-21.402740,,,,,,,
1528191383.739022,0.217208,0.697689,1.339803,-0.010434,-0.044396,-0.571191,0.165147,-0.642448,-0.748322,-0.054567,0.131019,-0.018416,9.573013,-36.701862,-21.296295,,,,,,,
1528191383.759175,0.225788,0.695002,1.325348,-0.022270,-0.031597,-0.559462,0.171948,-0.640387,-0.748558,-0.057522,0.157843,0.025077,10.021210,-36.573700,-21.428162,,,,,,,
1528191383.779328,0.232767,0.691067,1.312651,-0.124092,-0.070320,-0.469893,0.177747,-0.637360,-0.749786,-0.019117,0.196823,0.048568,10.392914,-36.618412,-21.529388,,,,,,,
1528191383.799480,0.235955,0.685021,1.304831,-0.282686,-0.086172,-0.284321,0.181034,-0.632689,-0.752949,0.033337,0.273192,0.038685,10.394104,-36.481934,-21.611511,,,,,,,
1528191383.819633,0.235253,0.677797,1.303296,-0.337614,-0.085581,-0.043098,0.181566,-0.627079,-0.757500,0.065061,0.366749,-0.020927,10.601990,-36.434837,-21.848145,,,,,,,
1528191383.839786,0.230093,0.673838,1.308566,-0.152830,-0.097002,0.277437,0.178220,-0.623990,-0.760838,0.084780,0.456342,-0.081173,10.677658,-35.897442,-22.122345,,,,,,,
1528191383.859939,0.219683,0.676730,1.321176,0.134995,-0.142690,0.668573,0.169896,-0.626247,-0.760887,0.101619,0.557750,-0.108589,10.177078,-36.366360,-22.076813,,,,,,,
1528191383.880092,0.201665,0.686643,1.345188,0.384324,-0.109850,1.244352,0.154908,-0.633945,-0.757706,0.135345,0.629825,-0.126617,9.770905,-36.357891,-22.056244,,,,,,,
1528191383.900245,0.176855,0.704685,1.385359,0.733014,0.160012,1.910951,0.134029,-0.647794,-0.749933,0.098194,0.677701,-0.133033,8.758652,-36.778538,-21.847137,,,,,,,
1528191383.920398,0.148611,0.732326,1.438610,1.217337,0.430892,2.319341,0.110104,-0.668601,-0.735425,0.021549,0.650153,-0.144870,7.685440,-37.453110,-21.245758,,,,,,,
1528191383.940551,0.109317,0.789276,1.516812,3.103370,0.573429,3.832417,0.076845,-0.709844,-0.700155,0.917768,-4.570125,-0.369822,6.131393,-38.628525,-19.708923,,,,,,,
1528191383.960704,0.073723,0.820996,1.556368,-0.013017,-1.482184,0.447702,0.050196,-0.731825,-0.679641,-0.672556,-0.211748,0.891937,3.965851,-39.662296,-17.719574,,,,,,,
1528191383.980857,0.047904,0.802832,1.557289,-1.005442,-0.478679,-0.134593,0.033265,-0.719326,-0.693876,-0.117737,-0.126667,0.136625,3.027313,-39.950855,-17.524445,,,,,,,
1528191384.001010,0.070744,0.773918,1.543893,-1.752808,0.771897,-0.745461,0.050552,-0.698943,-0.713389,-0.109589,0.117308,0.119303,3.037430,-39.471264,-18.320709,,,,,,,
1528191384.021163,0.087505,0.743937,1.534001,-1.071263,0.508746,-0.368726,0.064305,-0.677190,-0.732993,-0.070118,-0.231150,-0.055063,3.714142,-38.728432,-19.420380,,,,,,,
1528191384.041315,0.099846,0.737847,1.524589,0.121005,0.014504,-0.367114,0.073755,-0.672696,-0.736233,-0.057901,-0.265154,-0.265979,4.493286,-38.229233,-20.199402,,,,,,,
1528191384.061468,0.101900,0.741682,1.510653,0.187867,-0.475144,-0.580449,0.075004,-0.675529,-0.733509,-0.096641,-0.129616,-0.020886,4.639328,-38.234146,-20.196777,,,,,,,
1528191384.081621,0.106159,0.738536,1.494283,-0.289017,-0.209554,-0.588583,0.078353,-0.673206,-0.735292,-0.102050,-0.224072,0.105531,4.979858,-37.968895,-20.123993,,,,,,,
1528191384.101774,0.113745,0.725408,1.481194,-0.753950,0.007353,-0.542238,0.084924,-0.663441,-0.743394,-0.088754,-0.116207,0.070024,5.041229,-37.852455,-20.462646,,,,,,,
1528191384.121927,0.122095,0.706062,1.468762,-0.940461,-0.003091,-0.596927,0.092674,-0.648843,-0.755258,-0.047386,0.005791,-0.047293,5.599045,-37.572426,-20.819183,,,,,,,
1528191384.142080,0.131015,0.687523,1.455283,-0.745448,0.035841,-0.626581,0.100962,-0.634625,-0.766197,-0.001108,0.055814,-0.128334,6.201904,-37.169170,-21.685455,,,,,,,
1528191384.162233,0.140486,0.676105,1.441325,-0.322048,0.031535,-0.591887,0.109222,-0.625760,-0.772331,0.017137,0.075039,-0.152672,6.318771,-36.728039,-22.330017,,,,,,,
1528191384.182386,0.150078,0.672520,1.426657,0.013365,0.024727,-0.582921,0.116959,-0.622959,-0.773461,-0.017594,0.100468,-0.081382,6.624161,-35.856850,-22.531433,,,,,,,
1528191384.202539,0.160462,0.672495,1.411382,0.110701,0.055393,-0.577468,0.124987,-0.622940,-0.772220,-0.040331,0.113556,0.003345,6.804962,-36.212963,-22.383392,,,,,,,
1528191384.222692,0.171067,0.672056,1.396689,0.024555,0.065563,-0.553019,0.133216,-0.622597,-0.771121,-0.033576,0.148994,0.061816,7.546127,-36.060886,-22.569519,,,,,,,
1528191384.242845,0.178976,0.668156,1.384459,-0.195811,-0.010489,-0.453987,0.139741,-0.619540,-0.772427,0.007705,0.199862,0.076122,7.880768,-35.854919,-22.479095,,,,,,,
1528191384.262998,0.182561,0.660605,1.377803,-0.377874,-0.028846,-0.225736,0.143354,-0.613595,-0.776499,0.051622,0.255212,0.048746,8.274979,-35.884548,-22.669220,,,,,,,
1528191384.283150,0.180917,0.652255,1.378615,-0.413470,-0.072590,0.071048,0.142995,-0.606980,-0.781747,0.060542,0.332383,-0.007057,8.253372,-35.422169,-23.100861,,,,,,,
1528191384.303303,0.174429,0.645710,1.385384,-0.332763,-0.150794,0.281493,0.138606,-0.601766,-0.786554,0.034017,0.451314,-0.038825,8.077820,-35.322536,-23.432709,,,,,,,
1528191384.323456,0.163253,0.641928,1.397359,-0.220649,-0.204358,0.551767,0.130177,-0.598741,-0.790293,0.054836,0.567979,-0.063863,7.852432,-35.233189,-23.680573,,,,,,,
1528191384.343609,0.146903,0.642444,1.417735,-0.005633,-0.195719,0.981236,0.117193,-0.599154,-0.792010,0.094340,0.630450,-0.143171,7.231110,-35.489845,-23.756378,,,,,,,
1528191384.363762,0.125437,0.650968,1.450499,0.424466,0.018949,1.578551,0.099523,-0.605957,-0.789247,0.124827,0.671371,-0.183317,6.459503,-35.769535,-23.309998,,,,,,,
1528191384.383915,0.100643,0.672113,1.497963,1.093558,0.325393,2.178277,0.078621,-0.622641,-0.778548,0.100029,0.651801,-0.206178,5.069611,-36.479504,-22.680298,,,,,,,
1528191384.404068,0.073910,0.716556,1.558176,3.755418,0.999143,2.818861,0.055683,-0.656792,-0.752013,0.150906,-2.146690,-0.207475,3.497009,-37.837948,-21.148773,,,,,,,
1528191384.424221,0.041014,0.768094,1.614981,1.066281,-0.450308,0.749889,0.029490,-0.694766,-0.718631,-1.318019,2.308413,1.866626,2.035324,-38.588482,-19.440735,,,,,,,
1528191384.444374,0.016178,0.744516,1.604701,-1.740934,-1.304910,-0.679833,0.011897,-0.677616,-0.735320,0.035665,-0.249371,0.191054,1.942963,-38.319424,-20.328094,,,,,,,
1528191384.464527,0.035720,0.713189,1.586208,-1.560063,1.068457,-0.820028,0.027008,-0.654249,-0.755797,0.055633,-0.177249,-0.016588,2.189148,-37.642628,-21.097473,,,,,,,
1528191384.484680,0.054409,0.681605,1.573643,-1.073202,0.332525,-0.243771,0.042231,-0.630040,-0.775413,-0.009318,-0.269664,-0.151482,2.968964,-36.960201,-22.333984,,,,,,,
1528191384.504833,0.064395,0.680181,1.569867,0.320427,0.180395,-0.161915,0.050030,-0.628934,-0.775847,-0.068401,-0.244754,-0.206514,3.482956,-36.793110,-22.508453,,,,,,,
1528191384.524986,0.064952,0.684274,1.560065,0.086159,-0.407158,-0.506923,0.050294,-0.632110,-0.773244,-0.117281,-0.005921,0.076910,3.470673,-36.655777,-22.358978,,,,,,,
1528191384.545138,0.068409,0.679443,1.545226,-0.355238,-0.174514,-0.561981,0.053176,-0.628360,-0.776103,-0.100341,-0.208050,0.102321,3.714310,-36.670200,-22.462006,,,,,,,
1528191384.565291,0.074625,0.667902,1.532899,-0.623989,-0.050192,-0.522845,0.058535,-0.619340,-0.782938,-0.078387,-0.075270,0.017633,3.959030,-36.400227,-22.766174,,,,,,,
1528191384.585444,0.081660,0.653632,1.518712,-0.651709,-0.104599,-0.652054,0.064756,-0.608074,-0.791235,-0.052030,0.050166,-0.070886,4.357864,-36.119591,-23.308502,,,,,,,
1528191384.605597,0.089208,0.641596,1.503317,-0.455893,-0.051886,-0.640082,0.071373,-0.598475,-0.797956,-0.008858,0.076319,-0.117159,4.961182,-35.559509,-23.837494,,,,,,,
1528191384.625750,0.097804,0.634868,1.488500,-0.167840,0.003391,-0.607700,0.078621,-0.593072,-0.801302,0.002662,0.132485,-0.124861,5.325790,-35.295753,-24.118805,,,,,,,
1528191384.645903,0.106604,0.633934,1.473507,0.112349,-0.002698,-0.589199,0.085729,-0.592319,-0.801130,0.005504,0.136066,-0.095492,5.675095,-35.110920,-24.011414,,,,,,,
1528191384.666056,0.115773,0.636586,1.459055,0.219915,0.052567,-0.538891,0.092888,-0.594454,-0.798747,-0.019829,0.135088,-0.001561,6.220535,-35.248505,-24.003326,,,,,,,
1528191384.686209,0.124958,0.639167,1.444726,0.167271,0.015772,-0.561373,0.100029,-0.596527,-0.796335,-0.040383,0.172058,0.040170,6.378952,-35.186718,-23.962006,,,,,,,
1528191384.706362,0.132564,0.639408,1.430799,0.022525,-0.070359,-0.514558,0.106064,-0.596720,-0.795409,0.002121,0.210780,0.057891,6.734238,-35.048912,-23.812042,,,,,,,
1528191384.726515,0.135406,0.636604,1.421474,-0.142945,-0.160781,-0.286263,0.108550,-0.594468,-0.796759,0.048539,0.266908,0.034338,6.982224,-35.204712,-23.726257,,,,,,,
1528191384.746668,0.132433,0.632331,1.420215,-0.230911,-0.182466,0.060621,0.106515,-0.591027,-0.799588,0.071921,0.342095,-0.009494,7.014175,-35.036892,-24.129364,,,,,,,
1528191384.766821,0.124177,0.628373,1.428424,-0.226143,-0.148939,0.451383,0.100200,-0.587829,-0.802756,0.053365,0.432571,-0.052866,6.994110,-34.992668,-24.129364,,,,,,,
1528191384.786974,0.112039,0.626908,1.446514,-0.104549,-0.023402,0.877503,0.090545,-0.586644,-0.804768,0.034455,0.493779,-0.097195,6.574005,-34.967369,-24.193970,,,,,,,
1528191384.807127,0.095937,0.629729,1.475232,0.116861,0.084193,1.338986,0.077417,-0.588926,-0.804471,0.038611,0.559293,-0.160876,5.777359,-35.193645,-24.295837,,,,,,,
1528191384.827279,0.076611,0.640462,1.515089,0.598328,0.297649,1.810384,0.061368,-0.597566,-0.799468,0.053713,0.600877,-0.221528,5.068405,-35.602161,-24.015228,,,,,,,
