,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
31660,1.5289131314736097e+18,1,0,0,0,-1.757466,1.570311,2.0512740000000003
31670,1.5289131316751813e+18,1,0,0,0,-0.49212799999999995,-0.365052,-2.812026
31680,1.5289131318767532e+18,1,0,0,0,2.556258,-0.991244,2.768363
31690,1.528913132078325e+18,1,0,0,0,-0.6663180000000001,-0.951785,-0.7750020000000001
31700,1.5289131322798968e+18,1,0,0,0,-1.262338,3.959284,-0.744876
31710,1.528913132481469e+18,1,0,0,0,0.50918,-0.110553,-0.781199
31720,1.5289131326830405e+18,1,0,0,0,0.555517,2.8003150000000003,5.527003
31730,1.5289131328846124e+18,1,0,0,0,1.34922,-2.728426,-1.20659
31740,1.5289131330861842e+18,1,0,0,0,-3.20103,-2.716296,-3.3967519999999998
31750,1.528913133287756e+18,1,0,0,0,1.794686,1.43084,0.550362
31760,1.528913133489328e+18,1,0,0,0,0.704403,-1.418197,0.068151
31770,1.5289131336908997e+18,1,0,0,0,-0.557725,2.404999,1.468576
31780,1.5289131338924716e+18,1,0,0,0,-1.136443,-0.42019300000000004,-2.628115
31790,1.5289131340940434e+18,1,0,0,0,2.3983630000000002,-3.175598,3.449847
31800,1.5289131342956152e+18,1,0,0,0,-0.311899,-0.776069,-1.256118
31810,1.528913134497187e+18,1,0,0,0,-0.7239220000000001,1.794888,-0.46716499999999994
31820,1.528913134698759e+18,1,0,0,0,0.085303,1.197242,-1.4888350000000001
31830,1.5289131349003308e+18,1,0,0,0,-0.299865,5.1141879999999995,3.099644
31840,1.5289131351019026e+18,1,0,0,0,2.056095,-2.4398150000000003,-1.071249
31850,1.5289131353034744e+18,1,0,0,0,-3.081106,-2.6234599999999997,-2.691968
31860,1.5289131355050465e+18,1,0,0,0,1.501593,0.944857,0.698513
31870,1.528913135706618e+18,1,0,0,0,1.540818,-3.692217,0.40924699999999997
31880,1.52891313590819e+18,1,0,0,0,-0.443326,0.758579,1.724274
31890,1.5289131361097618e+18,1,0,0,0,-2.2301830000000002,-0.8932260000000001,-2.714797
31900,1.5289131363113336e+18,1,0,0,0,3.6189660000000003,1.442137,2.1744310000000002
31910,1.5289131365129057e+18,1,0,0,0,-0.398956,-1.023559,-1.185704
31920,1.5289131367144773e+18,1,0,0,0,-1.236338,2.800446,-1.141749
31930,1.5289131369160492e+18,1,0,0,0,0.140861,-1.405267,-0.942573
31940,1.528913137117621e+18,1,0,0,0,-0.37760900000000003,-2.690642,1.279952
31950,1.5289131373191928e+18,1,0,0,0,0.8624209999999999,-1.3137860000000001,0.45267799999999997
31960,1.528913137520765e+18,1,0,0,0,-1.947297,-2.462923,-3.566068
31970,1.5289131377223365e+18,1,0,0,0,1.960853,0.7502939999999999,0.699136
31980,1.5289131379239084e+18,1,0,0,0,0.702742,-1.8287639999999998,-0.511498
31990,1.5289131381254802e+18,1,0,0,0,-0.900963,5.856192,2.0652169999999996
32000,1.528913138327052e+18,1,0,0,0,-0.989216,0.906489,-1.810416
32010,1.528913138528624e+18,1,0,0,0,0.168041,7.358875,7.694935000000001
32020,1.5289131387301957e+18,1,0,0,0,-0.481853,-1.168878,-1.7025279999999998
32030,1.5289131389317676e+18,1,0,0,0,-1.409743,-0.387067,-5.137481
32040,1.5289131391333394e+18,1,0,0,0,0.23154499999999997,-0.690605,-0.546525
32050,1.5289131393349112e+18,1,0,0,0,0.310786,-4.032501,1.365479
32060,1.528913139536483e+18,1,0,0,0,-0.043164999999999995,0.6201270000000001,0.817297
32070,1.528913139738055e+18,1,0,0,0,-2.35101,-3.420518,-2.32145
32080,1.5289131399396268e+18,1,0,0,0,1.226724,-0.652443,0.41774799999999995
32090,1.5289131401411986e+18,1,0,0,0,1.185008,-3.0169099999999998,-0.793549
32100,1.5289131403427704e+18,1,0,0,0,-0.595346,3.8056589999999995,2.773947
32110,1.5289131405443425e+18,1,0,0,0,-0.014944999999999996,-0.046394,-1.6605619999999999
32120,1.528913140745914e+18,1,0,0,0,-1.262422,6.6563820000000025,7.056978999999999
32130,1.528913140947486e+18,1,0,0,0,-0.72572,-1.4720790000000001,-1.234048
32140,1.5289131411490578e+18,1,0,0,0,-1.470436,-2.506934,-5.152005
32150,1.5289131413506296e+18,1,0,0,0,2.352447,2.694815,-0.006548999999999999
32160,1.5289131415522017e+18,1,0,0,0,0.408368,-2.726814,1.201945
32170,1.5289131417537733e+18,1,0,0,0,-0.460254,-1.668271,-0.7142525
32180,1.5289131419553452e+18,1,0,0,0,-1.328876,-0.6097279999999999,-2.63045
32190,1.528913142156917e+18,1,0,0,0,1.414794,-2.029517,0.736476
32200,1.5289131423584888e+18,1,0,0,0,-0.906751,-1.129464,-0.416525
32210,1.528913142560061e+18,1,0,0,0,-1.712749,5.352412,-0.08382
32220,1.5289131427616325e+18,1,0,0,0,-1.369516,5.9739465,3.9773264999999993
32230,1.5289131429632044e+18,1,0,0,0,-1.026283,6.5954809999999995,8.038473
32240,1.5289131431647762e+18,1,0,0,0,-0.016736,-2.6300790000000003,-1.479516
32250,1.528913143366348e+18,1,0,0,0,-1.4924979999999999,-5.511357,-3.4152980000000004
32260,1.52891314356792e+18,1,0,0,0,2.068007,2.997491,0.098717
32270,1.5289131437694917e+18,1,0,0,0,0.556561,-2.892519,0.503922
32280,1.5289131439710636e+18,1,0,0,0,0.9798379999999999,0.604905,0.896526
32290,1.5289131441726354e+18,1,0,0,0,-0.720887,-0.055926,-2.231574
32300,1.5289131443742072e+18,1,0,0,0,1.305328,-2.792627,1.34829
32310,1.528913144575779e+18,1,0,0,0,-0.886042,-1.505878,-1.118935
32320,1.528913144777351e+18,1,0,0,0,-0.738102,2.594172,1.557991
32330,1.5289131449789228e+18,1,0,0,0,0.615083,-0.07205800000000001,-0.821644
32340,1.5289131451804946e+18,1,0,0,0,-0.513496,5.045959,7.8985509999999985
32350,1.5289131453820664e+18,1,0,0,0,1.947601,-0.709917,-1.425184
32360,1.5289131455836385e+18,1,0,0,0,-2.260262,-2.486459,-2.894886
32370,1.52891314578521e+18,1,0,0,0,2.633643,1.3707770000000001,0.566383
32380,1.528913145986782e+18,1,0,0,0,0.537609,-4.4069150000000015,0.9121030000000001
32390,1.5289131461883538e+18,1,0,0,0,0.374555,-0.802349,0.17436500000000002
32400,1.5289131463899256e+18,1,0,0,0,-1.140001,2.8472869999999997,-2.170857
32410,1.5289131465914977e+18,1,0,0,0,3.4144019999999995,-0.691226,1.0867360000000001
32420,1.5289131467930693e+18,1,0,0,0,-0.5584520000000001,-1.697518,-0.7853640000000001
32430,1.5289131469946412e+18,1,0,0,0,-2.827235,5.55396,0.9791989999999999
32440,1.528913147196213e+18,1,0,0,0,0.778827,0.619929,-0.955053
32450,1.5289131473977848e+18,1,0,0,0,-1.058027,6.460516,8.070504
32460,1.528913147599357e+18,1,0,0,0,0.974193,-2.010553,-0.885857
32470,1.5289131478009285e+18,1,0,0,0,-1.9063740000000002,-3.6741449999999998,-3.193104
32480,1.5289131480025004e+18,1,0,0,0,1.117222,0.32854099999999997,-0.071602
32490,1.5289131482040722e+18,1,0,0,0,0.48840900000000004,-4.048843,0.9717459999999999
32500,1.528913148405644e+18,1,0,0,0,-0.107897,1.799641,1.958282
32510,1.528913148607216e+18,1,0,0,0,-0.395911,-0.803848,-2.417826
32520,1.5289131488087877e+18,1,0,0,0,2.261737,-1.499884,1.479447
32530,1.5289131490103596e+18,1,0,0,0,-0.371014,-1.611844,-0.9047200000000001
32540,1.5289131492119314e+18,1,0,0,0,-1.415103,2.492182,1.8102029999999998
32550,1.5289131494135032e+18,1,0,0,0,0.28602,-0.070076,-1.135943
32560,1.528913149615075e+18,1,0,0,0,0.42186,7.542215,6.474882
32570,1.528913149816647e+18,1,0,0,0,2.374421,-5.145275,-0.743498
32580,1.5289131500182188e+18,1,0,0,0,-1.6408150000000001,-2.512195,-4.32263
32590,1.5289131502197906e+18,1,0,0,0,2.213494,2.532367,0.43106300000000003
32600,1.5289131504213624e+18,1,0,0,0,0.866869,-3.1213,0.712562
32610,1.5289131506229345e+18,1,0,0,0,0.458217,9.487411999999999,0.5169020000000001
32620,1.528913150824506e+18,1,0,0,0,-1.28195,-0.508146,-2.0250369999999998
32630,1.528913151026078e+18,1,0,0,0,2.130649,-1.878895,1.114233
32640,1.5289131512276498e+18,1,0,0,0,-1.1968379999999998,-1.651645,-0.7573439999999999
32650,1.5289131514292216e+18,1,0,0,0,-1.709542,3.4266620000000003,-0.076945
32660,1.5289131516307937e+18,1,0,0,0,1.045498,0.14047300000000001,-0.638573
32670,1.5289131518323653e+18,1,0,0,0,-0.437974,1.104268,2.977649
32680,1.5289131520339372e+18,1,0,0,0,0.769547,-1.784589,-1.26732
32690,1.528913152235509e+18,1,0,0,0,-2.0683740000000004,-3.709553,-2.564441
32700,1.5289131524370808e+18,1,0,0,0,1.091795,0.8097449999999999,0.15246400000000002
32710,1.528913152638653e+18,1,0,0,0,2.0068799999999998,-2.3578770000000002,0.100978
32720,1.5289131528402245e+18,1,0,0,0,-0.8455010000000001,2.6249580000000003,1.5311620000000001
32730,1.5289131530417964e+18,1,0,0,0,-2.095418,0.435713,-2.958353
32740,1.5289131532433682e+18,1,0,0,0,2.050824,-2.970917,2.043257
32750,1.52891315344494e+18,1,0,0,0,-1.015915,-1.553748,-0.543605
32760,1.528913153646512e+18,1,0,0,0,-1.547356,2.260063,-1.523149
32770,1.5289131538480837e+18,1,0,0,0,0.555772,-1.350068,-0.759483
32780,1.5289131540496556e+18,1,0,0,0,-0.25548899999999997,4.627143,4.224082
32790,1.5289131542512274e+18,1,0,0,0,2.4138029999999997,-1.468138,-0.314042
32800,1.5289131544527992e+18,1,0,0,0,-3.219211,-2.973049,-2.302346
32810,1.528913154654371e+18,1,0,0,0,2.27333,2.549141,0.582746
32820,1.528913154855943e+18,1,0,0,0,0.452196,-2.544546,0.583791
32830,1.5289131550575148e+18,1,0,0,0,0.012733,8.274355,1.962246
32840,1.5289131552590866e+18,1,0,0,0,-0.20340899999999998,-1.653405,-2.050103
32850,1.5289131554606584e+18,1,0,0,0,4.208221,-0.372784,4.0611120000000005
32860,1.5289131556622305e+18,1,0,0,0,-0.9631,-2.106671,-0.8231370000000001
32870,1.528913155863802e+18,1,0,0,0,-1.6502970000000001,1.377997,-2.8758049999999997
32880,1.528913156065374e+18,1,0,0,0,0.670856,0.45641000000000004,-0.8985569999999999
32890,1.5289131562669458e+18,1,0,0,0,0.490397,5.9776110000000005,4.628284
32900,1.5289131564685176e+18,1,0,0,0,-0.5125109999999999,-0.541175,-1.278831
32910,1.5289131566700897e+18,1,0,0,0,-1.418409,-0.511182,-3.4441300000000004
32920,1.5289131568716613e+18,1,0,0,0,1.752849,2.139078,0.5949979999999999
32930,1.5289131570732332e+18,1,0,0,0,0.172497,-2.943767,1.2508270000000001
32940,1.528913157274805e+18,1,0,0,0,-1.012153,0.9311879999999999,0.245891
32950,1.5289131574763768e+18,1,0,0,0,-3.083006,1.469118,-3.485123
32960,1.528913157677949e+18,1,0,0,0,2.135712,-1.429209,1.8380130000000001
32970,1.5289131578795205e+18,1,0,0,0,-0.496119,-2.447082,-1.140631
32980,1.5289131580810924e+18,1,0,0,0,-0.653042,3.407811,1.7650439999999998
32990,1.5289131582826642e+18,1,0,0,0,-0.5315310000000001,3.169477,-0.93594
33000,1.528913158484236e+18,1,0,0,0,-1.149438,6.1948690000000015,7.901766
33010,1.528913158685808e+18,1,0,0,0,-0.803319,-0.45547200000000004,-0.8788379999999999
33020,1.5289131588873797e+18,1,0,0,0,-1.817948,0.270611,-1.9842509999999998
33030,1.5289131590889516e+18,1,0,0,0,-0.7318775,-1.785293,-0.245846
33040,1.5289131592905234e+18,1,0,0,0,0.354193,-3.841197,1.492559
33050,1.5289131594920952e+18,1,0,0,0,0.709313,-2.449585,-0.416307
33060,1.528913159693667e+18,1,0,0,0,-2.04794,-2.219271,-2.065096
33070,1.528913159895239e+18,1,0,0,0,2.599328,3.605007,1.063356
33080,1.5289131600968108e+18,1,0,0,0,0.40192349999999966,1.3677394999999999,0.33404199999999995
33090,1.5289131602983826e+18,1,0,0,0,-1.795481,-0.8695280000000001,-0.39527199999999996
33100,1.5289131604999544e+18,1,0,0,0,-1.091381,2.161809,-3.056787
33110,1.5289131607015265e+18,1,0,0,0,1.744503,-0.644406,1.0803690000000001
33120,1.528913160903098e+18,1,0,0,0,0.015366999999999999,-1.336991,-0.740941
33130,1.52891316110467e+18,1,0,0,0,-1.52768,4.459436,1.373999
33140,1.5289131613062418e+18,1,0,0,0,0.342449,-0.34579699999999997,-1.69419
33150,1.5289131615078136e+18,1,0,0,0,2.9698580000000003,0.390847,4.397823000000002
33160,1.5289131617093857e+18,1,0,0,0,-0.801773,-0.000145,-1.034828
33170,1.5289131619109573e+18,1,0,0,0,0.500566,-1.050763,-4.510326999999998
33180,1.5289131621125292e+18,1,0,0,0,-0.308922,-1.765139,-1.596455
33190,1.528913162314101e+18,1,0,0,0,-0.028669999999999998,2.455894,3.421997
33200,1.5289131625156728e+18,1,0,0,0,-0.04523,-2.056238,-1.878986
33210,1.528913162717245e+18,1,0,0,0,-2.576652,-1.539469,-2.6627520000000002
33220,1.5289131629188165e+18,1,0,0,0,1.280438,2.621039,-0.419998
33230,1.5289131631203884e+18,1,0,0,0,1.5114610000000002,-3.775489,0.857658
33240,1.5289131633219602e+18,1,0,0,0,0.37146599999999996,0.741214,-0.068367
33250,1.528913163523532e+18,1,0,0,0,-0.637228,-1.363996,-3.276406
33260,1.528913163725104e+18,1,0,0,0,1.8151099999999998,-1.296337,2.452545
33270,1.5289131639266757e+18,1,0,0,0,-1.271179,-1.377254,-1.20166
33280,1.5289131641282476e+18,1,0,0,0,-1.439454,3.0871720000000002,-1.194382
33290,1.5289131643298194e+18,1,0,0,0,-0.108806,-0.368964,-1.244213
33300,1.5289131645313912e+18,1,0,0,0,-0.23493699999999998,2.223409,4.202236
33310,1.528913164732963e+18,1,0,0,0,1.274989,-1.529443,-1.745075
33320,1.528913164934535e+18,1,0,0,0,-2.167503,-1.62209,-2.909928
33330,1.5289131651361068e+18,1,0,0,0,1.403198,1.3418729999999999,1.084786
33340,1.5289131653376786e+18,1,0,0,0,0.928894,-2.824216,1.01577
33350,1.5289131655392504e+18,1,0,0,0,-0.6411859999999999,1.9845979999999999,0.620831
33360,1.5289131657408225e+18,1,0,0,0,-1.303985,2.414627,-3.025109
33370,1.528913165942394e+18,1,0,0,0,1.604164,-0.705915,1.9812880000000002
33380,1.528913166143966e+18,1,0,0,0,-0.355773,-1.300352,-0.9368299999999999
33390,1.5289131663455378e+18,1,0,0,0,-0.659678,3.3513879999999996,2.658657
33400,1.5289131665471096e+18,1,0,0,0,-0.354122,1.304518,-1.4605920000000001
33410,1.5289131667486817e+18,1,0,0,0,-1.513923,4.281045,7.7042160000000015
33420,1.5289131669502533e+18,1,0,0,0,-0.435329,-1.010995,-1.776182
33430,1.5289131671518252e+18,1,0,0,0,-1.0837459999999999,-2.522235,-2.638242
33440,1.528913167353397e+18,1,0,0,0,-0.554415,-0.796555,-0.065982
33450,1.5289131675549688e+18,1,0,0,0,0.22818200000000002,-3.135477,0.6861229999999999
33460,1.528913167756541e+18,1,0,0,0,-0.594394,1.100568,0.215381
33470,1.5289131679581125e+18,1,0,0,0,-2.8392049999999998,-6.637026,-3.780814
33480,1.5289131681596844e+18,1,0,0,0,1.642133,-1.0803559999999999,2.156516
33490,1.5289131683612562e+18,1,0,0,0,0.389914,-1.654714,-0.762848
33500,1.528913168562828e+18,1,0,0,0,-1.851,7.556811,2.0935080000000004
33510,1.5289131687644e+18,1,0,0,0,-0.176624,1.154082,-1.752877
33520,1.5289131689659717e+18,1,0,0,0,1.557461,1.39388,4.694731
33530,1.5289131691675436e+18,1,0,0,0,-0.901711,-0.259538,-0.558737
33540,1.5289131693691154e+18,1,0,0,0,-0.389374,1.8990490000000002,-2.119532
33550,1.5289131695706872e+18,1,0,0,0,-0.284595,-0.376039,-0.695662
33560,1.528913169772259e+18,1,0,0,0,-0.284445,0.048824,1.269808
33570,1.528913169973831e+18,1,0,0,0,-0.385843,-0.802928,-0.316666
33580,1.5289131701754028e+18,1,0,0,0,-2.2968290000000002,-2.910793,-3.145747
33590,1.5289131703769746e+18,1,0,0,0,1.322519,2.6615729999999997,-0.096469
33600,1.5289131705785464e+18,1,0,0,0,0.805002,-1.756214,0.13880599999999998
33610,1.5289131707801185e+18,1,0,0,0,-0.6076060000000001,2.087895,1.087416
33620,1.52891317098169e+18,1,0,0,0,0.279713,4.106459,-2.755534
33630,1.528913171183262e+18,1,0,0,0,2.978079,-1.531867,3.203547
33640,1.5289131713848338e+18,1,0,0,0,-1.628056,0.035809,-0.960089
33650,1.5289131715864056e+18,1,0,0,0,1.19379,3.186042,2.046049
33660,1.5289131717879777e+18,1,0,0,0,0.25528,1.472124,-1.355232
33670,1.5289131719895493e+18,1,0,0,0,0.676475,6.678542,6.719881
33680,1.5289131721911212e+18,1,0,0,0,2.904379,-2.752023,-1.231335
33690,1.528913172392693e+18,1,0,0,0,-1.038858,-2.773283,-2.984048
33700,1.5289131725942648e+18,1,0,0,0,1.382418,2.160007,-0.096272
33710,1.528913172795837e+18,1,0,0,0,0.49592200000000003,-4.146953,0.584206
33720,1.5289131729974085e+18,1,0,0,0,-1.362366,1.636324,-0.479682
33730,1.5289131731989804e+18,1,0,0,0,-3.5233879999999997,-0.705591,-3.0965540000000003
33740,1.5289131734005522e+18,1,0,0,0,1.2681799999999999,-0.184452,0.353622
33750,1.528913173602124e+18,1,0,0,0,-0.322065,-0.493759,-0.261144
33760,1.528913173803696e+18,1,0,0,0,-0.230829,5.224876999999998,1.156555
33770,1.5289131740052677e+18,1,0,0,0,0.951156,-0.5628529999999999,-1.563143
33780,1.5289131742068396e+18,1,0,0,0,2.585763,1.8685650000000005,5.633326
