,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,yaw,pitch,roll
3240,1.5289125586064402e+18,1,0,0,0,-0.248717,-1.3226930000000001,0.572347
3250,1.528912558808012e+18,1,0,0,0,1.942854,-1.375198,2.835578
3260,1.528912559009584e+18,1,0,0,0,2.810625,-1.5475729999999999,-2.480286
3270,1.5289125592111557e+18,1,0,0,0,0.228152,-1.10988,1.201201
3280,1.5289125594127276e+18,1,0,0,0,0.468934,-1.29939,1.382187
3290,1.5289125596142994e+18,1,0,0,0,2.193004,-1.2923930000000001,-3.055439
3300,1.5289125598158712e+18,1,0,0,0,1.728648,-1.5338829999999999,2.95966
3310,1.528912560017443e+18,1,0,0,0,0.070967,-1.158798,1.28215
3320,1.528912560219015e+18,1,0,0,0,0.46445600000000004,-1.271044,1.67153
3330,1.5289125604205868e+18,1,0,0,0,2.353296,-1.2601790000000002,-2.633459
3340,1.5289125606221586e+18,1,0,0,0,0.099672,-1.281282,1.619084
3350,1.5289125608237304e+18,1,0,0,0,-0.270679,-1.248357,0.990482
3360,1.5289125610253025e+18,1,0,0,0,0.25647,-1.2969190000000002,1.622984
3370,1.528912561226874e+18,1,0,0,0,2.4745369999999998,-1.327505,-2.496171
3380,1.528912561428446e+18,1,0,0,0,0.048199,-1.151737,1.4953040000000002
3390,1.5289125616300178e+18,1,0,0,0,-0.34894899999999995,-1.281585,0.710933
3400,1.5289125618315896e+18,1,0,0,0,1.337248,-1.4000110000000001,2.5218689999999997
3410,1.5289125620331617e+18,1,0,0,0,2.849686,-1.33686,-2.116308
3420,1.5289125622347333e+18,1,0,0,0,0.009034,-1.096182,1.275515
3430,1.5289125624363052e+18,1,0,0,0,-0.35645,-1.315032,0.921967
3440,1.528912562637877e+18,1,0,0,0,2.2015849999999997,-1.399708,-3.0072740000000002
3450,1.5289125628394488e+18,1,0,0,0,-2.527866,-1.488284,-1.259666
3460,1.528912563041021e+18,1,0,0,0,-0.079333,-1.102924,1.093107
3470,1.5289125632425925e+18,1,0,0,0,0.012131,-1.35154,1.1314879999999998
3480,1.5289125634441644e+18,1,0,0,0,2.447157,-1.289557,-2.722012
3490,1.5289125636457362e+18,1,0,0,0,0.020654,-1.403351,1.206523
3500,1.528912563847308e+18,1,0,0,0,0.026971,-1.16865,1.0935620000000001
3510,1.52891256404888e+18,1,0,0,0,0.322689,-1.245933,1.687207
3520,1.5289125642504517e+18,1,0,0,0,2.558604,-1.299108,-2.530526
3530,1.5289125644520236e+18,1,0,0,0,0.22657,-1.1950040000000002,1.700807
3540,1.5289125646535954e+18,1,0,0,0,-0.007458,-1.238732,1.1385100000000001
3550,1.5289125648551672e+18,1,0,0,0,0.201247,-1.4195659999999999,1.5365010000000001
3560,1.528912565056739e+18,1,0,0,0,2.7668939999999997,-1.362727,-2.205207
3570,1.528912565258311e+18,1,0,0,0,-0.09978,-1.080418,1.2579799999999999
3580,1.5289125654598828e+18,1,0,0,0,-0.154923,-1.284386,1.1051879999999998
3590,1.5289125656614546e+18,1,0,0,0,0.8739040000000001,-1.3709635,-0.9673125
3600,1.5289125658630264e+18,1,0,0,0,1.9027310000000002,-1.457541,-3.039813
3610,1.5289125660645985e+18,1,0,0,0,0.083311,-1.092865,1.3090549999999999
3620,1.52891256626617e+18,1,0,0,0,-0.009481999999999999,-1.1915799999999999,0.836041
3630,1.528912566467742e+18,1,0,0,0,0.225163,-1.185084,1.01359
3640,1.5289125666693138e+18,1,0,0,0,1.456695,-1.323153,2.262479
3650,1.5289125668708856e+18,1,0,0,0,2.276624,-1.236707,-3.023356
3660,1.5289125670724577e+18,1,0,0,0,0.395342,0.791802,0.299365
3670,1.5289125672740293e+18,1,0,0,0,0.413225,0.797388,0.23343000000000005
3680,1.5289125674756012e+18,1,0,0,0,0.313341,0.746212,0.259549
3690,1.528912567677173e+18,1,0,0,0,0.285223,0.75515,0.304018
3700,1.5289125678787448e+18,1,0,0,0,0.289057,0.766231,0.294687
3710,1.528912568080317e+18,1,0,0,0,0.1563186666666667,0.6905876666666667,0.3274183333333333
3720,1.5289125682818885e+18,1,0,0,0,0.02358033333333337,0.6149443333333333,0.36014966666666665
3730,1.5289125684834604e+18,1,0,0,0,-0.10915799999999999,0.539301,0.392881
3740,1.5289125686850322e+18,1,0,0,0,-0.196434,0.726388,0.295496
3750,1.528912568886604e+18,1,0,0,0,-0.38186,0.674588,0.122026
3760,1.528912569088176e+18,1,0,0,0,-0.555638,0.65404,0.23262199999999997
3770,1.5289125692897477e+18,1,0,0,0,-0.540601,0.588677,0.262799
3780,1.5289125694913196e+18,1,0,0,0,-0.492097,0.6235729999999999,0.20934499999999998
3790,1.5289125696928914e+18,1,0,0,0,-0.5181600000000001,0.616159,0.130882
3800,1.5289125698944632e+18,1,0,0,0,-0.511062,0.55801,-0.06328500000000001
3810,1.528912570096035e+18,1,0,0,0,-0.607325,0.5609970000000001,0.069484
3820,1.528912570297607e+18,1,0,0,0,-0.619838,0.597058,0.17913900000000002
3830,1.5289125704991788e+18,1,0,0,0,-0.573691,0.597584,0.192306
3840,1.5289125707007506e+18,1,0,0,0,-0.499655,0.593069,0.146748
3850,1.5289125709023224e+18,1,0,0,0,-0.458388,0.651578,0.072255
3860,1.5289125711038945e+18,1,0,0,0,-0.500218,0.656134,0.033671
3870,1.528912571305466e+18,1,0,0,0,-0.563772,0.518257,-0.015768
3880,1.528912571507038e+18,1,0,0,0,-0.610273,0.46723400000000004,0.142582
3890,1.5289125717086098e+18,1,0,0,0,-0.530453,0.505301,0.000807
3900,1.5289125719101816e+18,1,0,0,0,-0.38277100000000003,0.407143,-0.10784200000000001
3910,1.5289125721117537e+18,1,0,0,0,-0.46973400000000004,0.399782,-0.162892
3920,1.5289125723133253e+18,1,0,0,0,-0.649954,0.322662,-0.06270099999999999
3930,1.5289125725148972e+18,1,0,0,0,-0.809718,0.204069,0.265363
3940,1.528912572716469e+18,1,0,0,0,-0.768406,0.285468,0.291625
3950,1.5289125729180408e+18,1,0,0,0,-0.5996090000000001,0.2094280000000001,0.447842
3960,1.528912573119613e+18,1,0,0,0,-0.639865,0.23106500000000002,0.517409
3970,1.5289125733211845e+18,1,0,0,0,-0.758265,0.26578,0.366363
3980,1.5289125735227564e+18,1,0,0,0,-0.8308200000000001,0.321637,0.40974700000000003
3990,1.5289125737243282e+18,1,0,0,0,-0.7852180000000001,0.33955799999999997,0.45804700000000004
4000,1.5289125739259e+18,1,0,0,0,-0.678244,0.302946,0.697209
4010,1.528912574127472e+18,1,0,0,0,-0.481612,0.127332,0.6507189999999999
4020,1.5289125743290437e+18,1,0,0,0,0.103505,-0.291365,0.6480779999999999
4030,1.5289125745306156e+18,1,0,0,0,0.662737,-0.353371,1.483218
4040,1.5289125747321874e+18,1,0,0,0,0.41818,-0.17993,1.413299
4050,1.5289125749337592e+18,1,0,0,0,0.54157,-0.354456,1.473489
4060,1.528912575135331e+18,1,0,0,0,0.709929,-0.497041,1.605589
4070,1.528912575336903e+18,1,0,0,0,0.702333,-0.60169,1.6416400000000002
4080,1.5289125755384748e+18,1,0,0,0,0.495705,-0.415159,1.4479879999999998
4090,1.5289125757400466e+18,1,0,0,0,0.6706489999999999,-0.245727,1.2370729999999999
4100,1.5289125759416184e+18,1,0,0,0,0.853669,-0.388471,1.133283
4110,1.5289125761431905e+18,1,0,0,0,1.001317,-0.519338,1.054088
4120,1.528912576344762e+18,1,0,0,0,0.521783,-0.42468900000000004,1.19959
4130,1.528912576546334e+18,1,0,0,0,0.541184,-0.351944,0.907358
4140,1.5289125767479058e+18,1,0,0,0,0.665047,-0.299126,0.7371979999999999
4150,1.5289125769494776e+18,1,0,0,0,0.837448,-0.472897,1.305963
4160,1.5289125771510497e+18,1,0,0,0,0.8639459999999999,-0.581072,1.454892
4170,1.5289125773526213e+18,1,0,0,0,0.40380900000000003,-0.748996,1.1723629999999998
4180,1.5289125775541932e+18,1,0,0,0,0.44248200000000004,-0.6085510000000001,1.0285985
4190,1.528912577755765e+18,1,0,0,0,0.481155,-0.468106,0.884834
4200,1.5289125779573368e+18,1,0,0,0,0.5075109999999999,-1.011336,0.936027
4210,1.528912578158909e+18,1,0,0,0,1.489997,-1.2722229999999999,1.98137
4220,1.5289125783604805e+18,1,0,0,0,0.29135900000000003,-1.360782,1.447869
4230,1.5289125785620524e+18,1,0,0,0,0.12060800000000002,-1.2199149999999999,1.0093135
4240,1.5289125787636242e+18,1,0,0,0,-0.050143,-1.079048,0.570758
4250,1.528912578965196e+18,1,0,0,0,0.22995500000000002,-1.363056,1.137393
4260,1.528912579166768e+18,1,0,0,0,2.44377,-1.288561,-2.764495
4270,1.5289125793683397e+18,1,0,0,0,0.12709700000000002,-1.387585,1.3010059999999999
4280,1.5289125795699116e+18,1,0,0,0,0.09302300000000001,-1.223247,1.116277
4290,1.5289125797714834e+18,1,0,0,0,0.42232,-1.302878,1.6700419999999998
4300,1.5289125799730552e+18,1,0,0,0,2.524651,-1.224594,-2.681743
4310,1.528912580174627e+18,1,0,0,0,0.5563670000000001,-1.464315,1.852909
4320,1.528912580376199e+18,1,0,0,0,-0.030410000000000006,-1.209406,1.063882
4330,1.5289125805777708e+18,1,0,0,0,0.329422,-1.212334,1.569559
4340,1.5289125807793426e+18,1,0,0,0,2.24294,-1.215935,-2.845059
4350,1.5289125809809144e+18,1,0,0,0,-0.185781,-1.503516,1.08342
4360,1.5289125811824865e+18,1,0,0,0,-0.412861,-1.270375,0.704032
4370,1.528912581384058e+18,1,0,0,0,0.19448,-1.203175,1.4222270000000001
4380,1.52891258158563e+18,1,0,0,0,2.293853,-1.2415969999999998,-2.769997
4390,1.5289125817872018e+18,1,0,0,0,-0.265248,-1.427585,0.995007
4400,1.5289125819887736e+18,1,0,0,0,-0.164528,-1.189533,0.9710489999999999
4410,1.5289125821903457e+18,1,0,0,0,0.283404,-1.2702309999999999,1.624493
4420,1.5289125823919173e+18,1,0,0,0,2.423959,-1.271305,-2.6317369999999998
4430,1.5289125825934892e+18,1,0,0,0,0.293995,-1.247048,1.768318
4440,1.528912582795061e+18,1,0,0,0,-0.114905,-1.289258,1.106625
4450,1.5289125829966328e+18,1,0,0,0,0.473466,-1.1953129999999998,1.7874169999999998
4460,1.528912583198205e+18,1,0,0,0,2.396146,-1.306295,-2.6945669999999997
4470,1.5289125833997765e+18,1,0,0,0,0.251605,-1.229702,1.6649200000000002
4480,1.5289125836013484e+18,1,0,0,0,-0.35848,-1.349264,0.7660100000000001
4490,1.5289125838029202e+18,1,0,0,0,0.760462,-1.318491,2.036225
4500,1.528912584004492e+18,1,0,0,0,2.461723,-1.31144,-2.52317
4510,1.528912584206064e+18,1,0,0,0,0.124602,-1.139449,1.43472
4520,1.5289125844076357e+18,1,0,0,0,-0.345308,-1.309742,0.68843
4530,1.5289125846092076e+18,1,0,0,0,1.845764,-1.306459,3.0901389999999997
4540,1.5289125848107794e+18,1,0,0,0,2.697247,-1.4068530000000001,-2.305556
4550,1.5289125850123512e+18,1,0,0,0,0.0079,-1.100706,1.211467
4560,1.528912585213923e+18,1,0,0,0,-0.16034600000000002,-1.275419,0.8954040000000001
4570,1.528912585415495e+18,1,0,0,0,1.8872200000000001,-1.24058,3.053827
4580,1.5289125856170668e+18,1,0,0,0,-0.32214299999999996,-1.45668,0.900591
4590,1.5289125858186386e+18,1,0,0,0,-0.175939,-1.201294,0.975568
4600,1.5289125860202104e+18,1,0,0,0,0.258277,-1.218652,1.4743600000000001
4610,1.5289125862217825e+18,1,0,0,0,2.2639419999999997,-1.239945,-2.810225
4620,1.528912586423354e+18,1,0,0,0,0.256429,-1.266243,1.728855
4630,1.528912586624926e+18,1,0,0,0,-0.0037700000000000003,-1.2760479999999998,1.127358
4640,1.5289125868264978e+18,1,0,0,0,0.6927979999999999,-1.208473,1.9559630000000001
4650,1.5289125870280696e+18,1,0,0,0,2.31772,-1.282944,-2.803504
4660,1.5289125872296417e+18,1,0,0,0,0.174536,-1.240245,1.558457
4670,1.5289125874312133e+18,1,0,0,0,-0.421788,-1.350287,0.617209
4680,1.5289125876327852e+18,1,0,0,0,1.528103,-1.256843,2.6494240000000002
4690,1.528912587834357e+18,1,0,0,0,2.6064540000000003,-1.372123,-2.4071569999999998
4700,1.5289125880359288e+18,1,0,0,0,-0.013004,-1.175378,1.2621360000000001
4710,1.528912588237501e+18,1,0,0,0,-0.08043099999999999,-1.272038,1.146189
4720,1.5289125884390725e+18,1,0,0,0,2.072727,-1.263368,-3.020019
4730,1.5289125886406444e+18,1,0,0,0,-0.036078,-1.519617,1.183414
4740,1.5289125888422162e+18,1,0,0,0,-0.077861,-1.183789,1.036827
4750,1.528912589043788e+18,1,0,0,0,0.267206,-1.179478,1.576652
4760,1.52891258924536e+18,1,0,0,0,2.330559,-1.236787,-2.818754
4770,1.5289125894469317e+18,1,0,0,0,0.19231099999999998,-1.1096469999999998,1.646909
4780,1.5289125896485036e+18,1,0,0,0,-0.128687,-1.2632649999999999,0.843514
4790,1.5289125898500754e+18,1,0,0,0,0.726499,-1.296078,2.0281860000000003
4800,1.5289125900516472e+18,1,0,0,0,2.442102,-1.3096299999999998,-2.6173580000000003
4810,1.528912590253219e+18,1,0,0,0,0.171312,-1.048454,1.432509
4820,1.528912590454791e+18,1,0,0,0,-0.106485,-1.298332,0.9940200000000001
4830,1.5289125906563628e+18,1,0,0,0,1.908293,-1.2633530000000002,3.0953720000000002
4840,1.5289125908579346e+18,1,0,0,0,2.3841490000000003,-1.460456,-2.693752
4850,1.5289125910595064e+18,1,0,0,0,-0.039339,-1.071898,1.100941
4860,1.5289125912610785e+18,1,0,0,0,0.09827999999999999,-1.1981629999999999,1.3488719999999998
4870,1.52891259146265e+18,1,0,0,0,2.3212919999999997,-1.256324,-2.815971
4880,1.528912591664222e+18,1,0,0,0,0.181605,-1.195259,1.637824
4890,1.5289125918657938e+18,1,0,0,0,0.09374299999999999,-1.209302,1.2917239999999999
4900,1.5289125920673656e+18,1,0,0,0,0.974191,-1.297787,2.251254
4910,1.5289125922689377e+18,1,0,0,0,2.649697,-1.277261,-2.405812
4920,1.5289125924705093e+18,1,0,0,0,0.123954,-1.103204,1.389178
4930,1.5289125926720812e+18,1,0,0,0,-0.167961,-1.255763,0.781281
4940,1.528912592873653e+18,1,0,0,0,1.8469849999999999,-1.260708,2.955884
4950,1.5289125930752248e+18,1,0,0,0,2.3330439999999997,-1.525013,-2.793478
4960,1.528912593276797e+18,1,0,0,0,0.104172,-1.052505,1.28606
4970,1.5289125934783685e+18,1,0,0,0,0.31390999999999997,-1.1833850000000001,1.591141
4980,1.5289125936799404e+18,1,0,0,0,2.131104,-1.215288,-3.001536
4990,1.5289125938815122e+18,1,0,0,0,0.23104,-1.140584,1.665111
5000,1.528912594083084e+18,1,0,0,0,0.013803999999999999,-1.2482659999999999,1.184691
5010,1.528912594284656e+18,1,0,0,0,0.952968,-1.255442,2.158256
5020,1.5289125944862277e+18,1,0,0,0,2.366561,-1.333532,-2.5762259999999997
5030,1.5289125946877996e+18,1,0,0,0,0.10868299999999999,-1.047402,1.411598
5040,1.5289125948893714e+18,1,0,0,0,0.9040085,-1.1523569999999999,2.1453895
5050,1.5289125950909432e+18,1,0,0,0,1.6993340000000001,-1.257312,2.879181
5060,1.528912595292515e+18,1,0,0,0,1.2418690000000001,-1.544484,2.417662
5070,1.528912595494087e+18,1,0,0,0,-0.037688,-1.056133,1.177308
5080,1.5289125956956588e+18,1,0,0,0,0.160623,-1.152716,1.455465
5090,1.5289125958972306e+18,1,0,0,0,2.092197,-1.2688190000000001,-3.017112
5100,1.5289125960988024e+18,1,0,0,0,0.167034,-1.183426,1.5991879999999998
5110,1.5289125963003745e+18,1,0,0,0,0.035412,-1.248114,1.271757
5120,1.528912596501946e+18,1,0,0,0,0.735736,-1.255564,2.031164
5130,1.528912596703518e+18,1,0,0,0,2.263059,-1.312054,-2.709988
5140,1.5289125969050898e+18,1,0,0,0,0.077033,-1.0291620000000001,1.460966
5150,1.5289125971066616e+18,1,0,0,0,-0.267712,-1.3285,0.85972
5160,1.5289125973082337e+18,1,0,0,0,1.247593,-1.265582,2.597301
5170,1.5289125975098053e+18,1,0,0,0,1.4179030000000001,-1.514073,2.7808610000000002
5180,1.5289125977113772e+18,1,0,0,0,-0.15156,-1.045496,1.2864360000000001
5190,1.528912597912949e+18,1,0,0,0,-0.15746400000000002,-1.273859,1.519851
5200,1.5289125981145208e+18,1,0,0,0,1.5124950000000001,-1.342466,2.991176
5210,1.528912598316093e+18,1,0,0,0,-0.133576,-1.324656,1.420297
5220,1.5289125985176645e+18,1,0,0,0,-0.21836,-1.139838,1.5426540000000002
5230,1.5289125987192364e+18,1,0,0,0,-0.09489500000000001,-1.1822290000000002,1.833841
5240,1.5289125989208082e+18,1,0,0,0,1.08125,-1.255732,2.792467
5250,1.52891259912238e+18,1,0,0,0,0.852799,-1.447699,2.6435779999999998
5260,1.528912599323952e+18,1,0,0,0,-0.39511,-1.130069,1.1996200000000001
5270,1.5289125995255237e+18,1,0,0,0,-0.5961609999999999,-1.191758,0.626346
5280,1.5289125997270956e+18,1,0,0,0,-0.405589,-1.346262,0.9337770000000001
5290,1.5289125999286674e+18,1,0,0,0,1.807754,-1.30497,-2.969036
5300,1.5289126001302392e+18,1,0,0,0,0.021305,-1.4816799999999999,1.629796
5310,1.528912600331811e+18,1,0,0,0,-0.22376300000000002,-1.170475,1.0594350000000001
5320,1.528912600533383e+18,1,0,0,0,-0.11468800000000001,-1.205198,0.8364719999999999
5330,1.5289126007349548e+18,1,0,0,0,0.2277760000000001,-1.350359,1.172007
5340,1.5289126009365266e+18,1,0,0,0,2.148374,-1.274781,3.1310279999999997
5350,1.5289126011380984e+18,1,0,0,0,1.106714,-1.455228,2.266783
5360,1.5289126013396705e+18,1,0,0,0,0.04055,-1.142283,0.997175
5370,1.528912601541242e+18,1,0,0,0,0.143852,-1.190539,0.9075719999999999
5380,1.528912601742814e+18,1,0,0,0,0.582702,-1.334483,1.316703
5390,1.5289126019443858e+18,1,0,0,0,1.7084119999999998,-1.2427350000000001,2.5935189999999997
5400,1.5289126021459576e+18,1,0,0,0,1.088471,-1.267357,2.099748
5410,1.5289126023475297e+18,1,0,0,0,0.180558,-1.112481,0.8656889999999999
5420,1.5289126025491013e+18,1,0,0,0,0.284819,-1.106248,0.773573
5430,1.5289126027506732e+18,1,0,0,0,0.570058,-1.247567,1.240799
5440,1.528912602952245e+18,1,0,0,0,1.659401,-1.22733,2.49079
5450,1.5289126031538168e+18,1,0,0,0,1.291115,-1.273987,2.381016
5460,1.528912603355389e+18,1,0,0,0,0.222041,-1.1050209999999998,0.992951
5470,1.5289126035569605e+18,1,0,0,0,0.28665100000000004,-1.143014,0.797221
5480,1.5289126037585324e+18,1,0,0,0,0.402036,-1.2111,1.138695
5490,1.5289126039601042e+18,1,0,0,0,1.6119290000000002,-1.2342870000000001,2.382048
5500,1.528912604161676e+18,1,0,0,0,1.486375,-1.200526,2.595385
5510,1.528912604363248e+18,1,0,0,0,0.31611100000000003,-1.125297,1.27836
5520,1.5289126045648197e+18,1,0,0,0,0.296437,-1.121991,0.923959
5530,1.5289126047663916e+18,1,0,0,0,0.434713,-1.189454,1.1173030000000002
5540,1.5289126049679634e+18,1,0,0,0,1.478135,-1.244337,2.0070509999999997
5550,1.5289126051695352e+18,1,0,0,0,1.832285,-1.262616,2.581579
5560,1.528912605371107e+18,1,0,0,0,0.559458,-1.0903040000000002,1.265867
5570,1.528912605572679e+18,1,0,0,0,0.4476560000000001,-1.0438,0.6572640000000001
5580,1.5289126057742508e+18,1,0,0,0,0.541148,-1.139486,0.773134
5590,1.5289126059758226e+18,1,0,0,0,1.567266,-1.30334,1.647666
5600,1.5289126061773944e+18,1,0,0,0,2.3575939999999997,-1.27053,2.606749
5610,1.5289126063789665e+18,1,0,0,0,1.047778,-1.1873479999999998,1.2422360000000001
5620,1.528912606580538e+18,1,0,0,0,1.0282790000000002,-1.055233,0.884972
5630,1.52891260678211e+18,1,0,0,0,1.133924,-1.1143450000000001,0.8684870000000001
5640,1.5289126069836818e+18,1,0,0,0,1.739886,-1.2616040000000002,1.48547
5650,1.5289126071852536e+18,1,0,0,0,2.671488,-1.227026,2.6107099999999996
5660,1.5289126073868257e+18,1,0,0,0,1.596254,-1.267595,1.6521080000000001
5670,1.5289126075883973e+18,1,0,0,0,1.210674,-1.07336,1.007672
5680,1.5289126077899692e+18,1,0,0,0,1.292168,-1.112036,0.9558780000000001
5690,1.528912607991541e+18,1,0,0,0,1.712665,-1.266693,1.315157
5700,1.5289126081931128e+18,1,0,0,0,2.67568,-1.248041,2.384289
5710,1.528912608394685e+18,1,0,0,0,2.039701,-1.285034,1.8931200000000001
5720,1.5289126085962565e+18,1,0,0,0,1.38093,-1.084998,0.98841
5730,1.5289126087978284e+18,1,0,0,0,1.4904899999999999,-1.1285969999999999,0.849743
5740,1.5289126089994002e+18,1,0,0,0,1.751543,-1.244545,1.193609
5750,1.528912609200972e+18,1,0,0,0,2.708028,-1.2134049999999998,2.24589
5760,1.528912609402544e+18,1,0,0,0,2.6462470000000002,-1.246383,2.435883
5770,1.5289126096041157e+18,1,0,0,0,1.614688,-1.110082,0.9713870000000001
5780,1.5289126098056876e+18,1,0,0,0,1.652165,-1.121998,0.8442629999999999
5790,1.5289126100072594e+18,1,0,0,0,1.7036740000000001,-1.207997,1.080027
5800,1.5289126102088312e+18,1,0,0,0,2.619966,-1.246114,2.031916
5810,1.528912610410403e+18,1,0,0,0,2.890199,-1.209101,2.637025
5820,1.528912610611975e+18,1,0,0,0,1.8051970000000002,-1.083053,1.21214
5830,1.5289126108135468e+18,1,0,0,0,1.623702,-1.056758,0.8290120000000001
5840,1.5289126110151186e+18,1,0,0,0,1.698869,-1.141402,1.052708
5850,1.5289126112166904e+18,1,0,0,0,2.2816025,-1.1694395000000002,1.7934585
5860,1.5289126114182625e+18,1,0,0,0,2.864336,-1.1974770000000001,2.534209
5870,1.528912611619834e+18,1,0,0,0,1.857031,-1.1077569999999999,1.3996549999999999
5880,1.528912611821406e+18,1,0,0,0,1.64743,-1.022365,0.8896069999999999
5890,1.5289126120229778e+18,1,0,0,0,1.7655040000000002,-1.117129,1.002103
5900,1.5289126122245496e+18,1,0,0,0,2.4181665000000003,-1.1554514999999999,1.8015705
5910,1.5289126124261217e+18,1,0,0,0,3.0708290000000003,-1.193774,2.601038
5920,1.5289126126276933e+18,1,0,0,0,1.9251459999999998,-1.166184,1.452558
5930,1.5289126128292652e+18,1,0,0,0,1.757023,-1.024184,0.971406
5940,1.528912613030837e+18,1,0,0,0,1.857861,-1.0481280000000002,1.003473
5950,1.5289126132324088e+18,1,0,0,0,2.382841,-1.220675,1.562914
5960,1.528912613433981e+18,1,0,0,0,3.084166,-1.181707,2.4910650000000003
5970,1.5289126136355525e+18,1,0,0,0,2.214541,-1.232133,1.7082830000000002
5980,1.5289126138371244e+18,1,0,0,0,1.804515,-1.040981,1.043807
5990,1.5289126140386962e+18,1,0,0,0,1.8241150000000002,-1.109293,0.94345
6000,1.528912614240268e+18,1,0,0,0,2.1879619999999997,-1.279374,1.376002
6010,1.52891261444184e+18,1,0,0,0,3.0529830000000002,-1.237924,2.3787990000000003
6020,1.5289126146434117e+18,1,0,0,0,2.44406,-1.229965,1.955195
6030,1.5289126148449836e+18,1,0,0,0,1.763981,-1.063561,0.976244
6040,1.5289126150465554e+18,1,0,0,0,1.969914,-1.006271,0.9410780000000001
6050,1.5289126152481272e+18,1,0,0,0,2.134575,-1.229161,1.147831
6060,1.528912615449699e+18,1,0,0,0,2.748615,-0.983691,1.8022599999999998
6070,1.528912615651271e+18,1,0,0,0,2.412643,-1.209116,1.901833
6080,1.5289126158528428e+18,1,0,0,0,1.8018720000000001,-1.0409700000000002,1.060159
6090,1.5289126160544146e+18,1,0,0,0,1.9369509999999999,-1.047065,0.9662850000000001
6100,1.5289126162559864e+18,1,0,0,0,1.994446,-1.185541,1.173694
6110,1.5289126164575585e+18,1,0,0,0,2.5902130000000003,-1.205853,2.022996
6120,1.52891261665913e+18,1,0,0,0,2.7199,-1.231835,2.353389
6130,1.528912616860702e+18,1,0,0,0,1.713457,-1.054673,1.0626870000000002
6140,1.5289126170622738e+18,1,0,0,0,1.8009939999999998,-1.068375,0.9811350000000001
6150,1.5289126172638456e+18,1,0,0,0,1.852334,-1.147235,1.221906
6160,1.5289126174654177e+18,1,0,0,0,2.6361209999999997,-1.2081110000000002,2.265836
6170,1.5289126176669893e+18,1,0,0,0,2.615358,-1.238084,2.5110509999999997
6180,1.5289126178685612e+18,1,0,0,0,1.5161790000000002,-1.086651,1.171245
6190,1.528912618070133e+18,1,0,0,0,1.4908780000000001,-1.0120209999999998,0.8392440000000001
6200,1.5289126182717048e+18,1,0,0,0,1.648508,-1.194809,1.458766
6210,1.528912618473277e+18,1,0,0,0,3.121328,-1.297561,-2.972634
6220,1.5289126186748485e+18,1,0,0,0,1.296892,-1.411507,1.437453
6230,1.5289126188764204e+18,1,0,0,0,0.728809,-1.262667,0.8932899999999999
6240,1.5289126190779922e+18,1,0,0,0,1.263309,-1.281506,1.7830720000000002
6250,1.528912619279564e+18,1,0,0,0,3.064314,-1.230234,-2.768011
6260,1.528912619481136e+18,1,0,0,0,1.27581,-1.488776,1.9243240000000001
6270,1.5289126196827077e+18,1,0,0,0,0.692377,-1.342192,1.193859
